Time_Seconds,EDA,Stress_Label
167.8156,0.0,typical
167.82559,0.0,typical
167.8356,0.0,typical
167.8456,0.0,typical
167.85559,0.0,typical
167.8656,0.0,typical
167.8756,0.0,typical
167.8856,0.0,typical
167.8956,0.0,typical
167.9056,0.0,typical
167.9156,0.0,typical
167.9256,0.0,typical
167.9356,0.0,typical
167.9456,0.0,typical
167.9556,0.0,typical
167.9656,0.0,typical
167.9756,0.0,typical
167.9856,0.0,typical
167.9956,0.0,typical
168.0056,0.0,typical
168.01561,0.0,typical
168.0256,0.0,typical
168.0356,0.0,typical
168.04561,0.0,typical
168.0556,0.0,typical
168.0656,0.0,typical
168.0756,0.0,typical
168.0856,0.0,typical
168.09561,0.0,typical
168.1056,0.0,typical
168.1156,0.0,typical
168.12561,0.0,typical
168.1356,0.0,typical
168.1456,0.0,typical
168.15561,0.0,typical
168.1656,0.0,typical
168.17561,0.0,typical
168.18561,0.0,typical
168.1956,0.0,typical
168.20561,0.0,typical
168.2156,0.0,typical
168.22562,0.0,typical
168.23561,0.0,typical
168.2456,0.0,typical
168.25562,0.0,typical
168.26561,0.0,typical
168.2756,0.0,typical
168.28561,0.0,typical
168.29561,0.0,typical
168.30562,0.0,typical
168.31561,0.0,typical
168.3256,0.0,typical
168.33562,0.0,typical
168.34561,0.0,typical
168.35562,0.0,typical
168.36562,0.0,typical
168.37561,0.0,typical
168.38562,0.0,typical
168.39561,0.0,typical
168.40561,0.0,typical
168.41562,0.0,typical
168.42561,0.0,typical
168.43562,0.0,typical
168.44562,0.0,typical
168.45561,0.0,typical
168.46562,0.0,typical
168.47562,0.0,typical
168.48561,0.0,typical
168.49562,0.0,typical
168.50562,0.0,typical
168.51562,0.0,typical
168.52562,0.0,typical
168.53561,0.0,typical
168.54562,0.0,typical
168.55562,0.0,typical
168.56563,0.0,typical
168.57562,0.0,typical
168.58562,0.0,typical
168.59563,0.0,typical
168.60562,0.0,typical
168.61562,0.0,typical
168.62563,0.0,typical
168.63562,0.0,typical
168.64563,0.0,typical
168.65562,0.0,typical
168.66562,0.0,typical
168.67563,0.0,typical
168.68562,0.0,typical
168.69562,0.0,typical
168.70563,0.0,typical
168.71562,0.0,typical
168.72563,0.0,typical
168.73563,0.0,typical
168.74562,0.0,typical
168.75563,0.0,typical
168.76562,0.0,typical
168.77563,0.0,typical
168.78563,0.0,typical
168.79562,0.0,typical
168.80563,0.0,typical
168.81563,0.0,typical
168.82562,0.0,typical
168.83563,0.0,typical
168.84563,0.0,typical
168.85564,0.0,typical
168.86563,0.0,typical
168.87563,0.0,typical
168.88564,0.0,typical
168.89563,0.0,typical
168.90564,0.0,typical
168.91563,0.0,typical
168.92563,0.0,typical
168.93564,0.0,typical
168.94563,0.0,typical
168.95563,0.0,typical
168.96564,0.0,typical
168.97563,0.0,typical
168.98564,0.0,typical
168.99564,0.0,typical
169.00563,0.0,typical
169.01564,0.0,typical
169.02563,0.0,typical
169.03563,0.0,typical
169.04564,0.0,typical
169.05563,0.0,typical
169.06564,0.0,typical
169.07564,0.0,typical
169.08563,0.0,typical
169.09564,0.0,typical
169.10564,0.0,typical
169.11565,0.0,typical
169.12564,0.0,typical
169.13564,0.0,typical
169.14565,0.0,typical
169.15564,0.0,typical
169.16563,0.0,typical
169.17564,0.0,typical
169.18564,0.0,typical
169.19565,0.0,typical
169.20564,0.0,typical
169.21564,0.0,typical
169.22565,0.0,typical
169.23564,0.0,typical
169.24564,0.0,typical
169.25565,0.0,typical
169.26564,0.0,typical
169.27565,0.0,typical
169.28564,0.0,typical
169.29564,0.0,typical
169.30565,0.0,typical
169.31564,0.0,typical
169.32565,0.0,typical
169.33565,0.0,typical
169.34564,0.0,typical
169.35565,0.0,typical
169.36565,0.0,typical
169.37564,0.0,typical
169.38565,0.0,typical
169.39565,0.0,typical
169.40565,0.0,typical
169.41565,0.0,typical
169.42564,0.0,typical
169.43565,0.0,typical
169.44565,0.0,typical
169.45566,0.0,typical
169.46565,0.0,typical
169.47565,0.0,typical
169.48566,0.0,typical
169.49565,0.0,typical
169.50565,0.0,typical
169.51566,0.0,typical
169.52565,0.0,typical
169.53566,0.0,typical
169.54565,0.0,typical
169.55565,0.0,typical
169.56566,0.0,typical
169.57565,0.0,typical
169.58565,0.0,typical
169.59566,0.0,typical
169.60565,0.0,typical
169.61566,0.0,typical
169.62566,0.0,typical
169.63565,0.0,typical
169.64566,0.0,typical
169.65565,0.0,typical
169.66566,0.0,typical
169.67566,0.0,typical
169.68565,0.0,typical
169.69566,0.0,typical
169.70566,0.0,typical
169.71565,0.0,typical
169.72566,0.0,typical
169.73566,0.0,typical
169.74567,0.0,typical
169.75566,0.0,typical
169.76566,0.0,typical
169.77567,0.0,typical
169.78566,0.0,typical
169.79565,0.0,typical
169.80566,0.0,typical
169.81566,0.0,typical
169.82567,0.0,typical
169.83566,0.0,typical
169.84566,0.0,typical
169.85567,0.0,typical
169.86566,0.0,typical
169.87567,0.0,typical
169.88567,0.0,typical
169.89566,0.0,typical
169.90567,0.0,typical
169.91566,0.0,typical
169.92566,0.0,typical
169.93567,0.0,typical
169.94566,0.0,typical
169.95567,0.0,typical
169.96567,0.0,typical
169.97566,0.0,typical
169.98567,0.0,typical
169.99567,0.0,typical
170.00568,0.0,typical
170.01567,0.0,typical
170.02567,0.0,typical
170.03568,0.0,typical
170.04567,0.0,typical
170.05566,0.0,typical
170.06567,0.0,typical
170.07567,0.0,typical
170.08568,0.0,typical
170.09567,0.0,typical
170.10567,0.0,typical
170.11568,0.0,typical
170.12567,0.0,typical
170.13567,0.0,typical
170.14568,0.0,typical
170.15567,0.0,typical
170.16568,0.0,typical
170.17567,0.0,typical
170.18567,0.0,typical
170.19568,0.0,typical
170.20567,0.0,typical
170.21568,0.0,typical
170.22568,0.0,typical
170.23567,0.7897812,typical
170.24568,0.8116043,typical
170.25568,0.8070628,typical
170.26567,0.80423576,typical
170.27568,0.8135664,typical
170.28568,0.8163581,typical
170.29568,0.8279636,typical
170.30568,0.82210404,typical
170.31567,0.8232961,typical
170.32568,0.8322399,typical
170.33568,0.8462722,typical
170.34567,0.8550528,typical
170.35568,0.85608274,typical
170.36568,0.8423442,typical
170.37569,0.8265937,typical
170.38568,0.8476075,typical
170.39568,0.83340734,typical
170.40569,0.8360965,typical
170.41568,0.8188862,typical
170.42569,0.82366556,typical
170.43568,0.8299924,typical
170.44568,0.8169556,typical
170.45569,0.8064444,typical
170.46568,0.81179404,typical
170.47568,0.7989167,typical
170.48569,0.80551285,typical
170.49568,0.79217196,typical
170.50569,0.81177926,typical
170.51569,0.8042991,typical
170.52568,0.79700357,typical
170.53569,0.813645,typical
170.54568,0.8128131,typical
170.5557,0.80825293,typical
170.56569,0.7867163,typical
170.57568,0.79642254,typical
170.5857,0.8109052,typical
170.59569,0.787736,typical
170.60568,0.81395125,typical
170.61569,0.7823863,typical
170.62569,0.7887684,typical
170.6357,0.7997579,typical
170.64569,0.81053716,typical
170.65569,0.77189493,typical
170.6657,0.79489094,typical
170.67569,0.80091107,typical
170.68568,0.7953798,typical
170.6957,0.7856992,typical
170.70569,0.79095083,typical
170.7157,0.7947418,typical
170.7257,0.75780356,typical
170.73569,0.7830678,typical
170.7457,0.80304325,typical
170.75569,0.78214276,typical
170.7657,0.78728706,typical
170.7757,0.7895609,typical
170.78569,0.7942351,typical
170.7957,0.7898673,typical
170.8057,0.78180957,typical
170.81569,0.79540306,typical
170.8257,0.78408176,typical
170.8357,0.79154634,typical
170.8457,0.79309386,typical
170.8557,0.7665847,typical
170.86569,0.7845237,typical
170.8757,0.7604485,typical
170.8857,0.76659745,typical
170.89569,0.7781031,typical
170.9057,0.7544445,typical
170.9157,0.77460784,typical
170.9257,0.76081675,typical
170.9357,0.77473766,typical
170.9457,0.77621967,typical
170.9557,0.76603556,typical
170.9657,0.76092917,typical
170.97571,0.7464467,typical
170.9857,0.75617003,typical
170.9957,0.7725041,typical
171.0057,0.7648671,typical
171.0157,0.7658833,typical
171.0257,0.76103246,typical
171.0357,0.747812,typical
171.0457,0.75027037,typical
171.05571,0.73964304,typical
171.0657,0.75053024,typical
171.0757,0.7629006,typical
171.08571,0.7709651,typical
171.0957,0.7494797,typical
171.10571,0.75277543,typical
171.1157,0.7634183,typical
171.1257,0.73997813,typical
171.13571,0.73812175,typical
171.1457,0.7546046,typical
171.1557,0.7456589,typical
171.16571,0.74156725,typical
171.1757,0.7593815,typical
171.18571,0.73621696,typical
171.19571,0.73610544,typical
171.2057,0.7363275,typical
171.21571,0.7422259,typical
171.22571,0.7564578,typical
171.2357,0.7495308,typical
171.24571,0.7353894,typical
171.2557,0.7604084,typical
171.26572,0.73672974,typical
171.27571,0.7397495,typical
171.2857,0.73337746,typical
171.29572,0.7152918,typical
171.30571,0.7178501,typical
171.31572,0.73743457,typical
171.32571,0.74797577,typical
171.33571,0.7237722,typical
171.34572,0.7371547,typical
171.35571,0.72442925,typical
171.3657,0.729631,typical
171.37572,0.7107041,typical
171.38571,0.72439903,typical
171.39572,0.73267984,typical
171.40572,0.7295656,typical
171.41571,0.73571587,typical
171.42572,0.71692175,typical
171.43571,0.7368475,typical
171.44571,0.72627246,typical
171.45572,0.720569,typical
171.46571,0.7274827,typical
171.47572,0.7209994,typical
171.48572,0.72748464,typical
171.49571,0.711507,typical
171.50572,0.72541475,typical
171.51572,0.7185502,typical
171.52573,0.70486945,typical
171.53572,0.7179293,typical
171.54572,0.7080292,typical
171.55573,0.7013273,typical
171.56572,0.7053574,typical
171.57571,0.7209931,typical
171.58572,0.7132832,typical
171.59572,0.7089981,typical
171.60573,0.71144915,typical
171.61572,0.69662726,typical
171.62572,0.70030063,typical
171.63573,0.70716953,typical
171.64572,0.7004328,typical
171.65573,0.69197124,typical
171.66573,0.7057171,typical
171.67572,0.6933613,typical
171.68573,0.7086264,typical
171.69572,0.6688602,typical
171.70572,0.7069112,typical
171.71573,0.69026047,typical
171.72572,0.6967293,typical
171.73573,0.70360893,typical
171.74573,0.69650155,typical
171.75572,0.6989728,typical
171.76573,0.6823546,typical
171.77573,0.70413,typical
171.78572,0.69847083,typical
171.79573,0.7002673,typical
171.80573,0.69888335,typical
171.81573,0.6917835,typical
171.82573,0.67982066,typical
171.83572,0.6703957,typical
171.84573,0.67776704,typical
171.85573,0.6938558,typical
171.86574,0.6691048,typical
171.87573,0.69223046,typical
171.88573,0.68830687,typical
171.89574,0.6755005,typical
171.90573,0.6748539,typical
171.91573,0.6792138,typical
171.92574,0.6887326,typical
171.93573,0.68702346,typical
171.94574,9.474233,typical
171.95573,0.67656565,typical
171.96573,0.6751082,typical
171.97574,0.6651175,typical
171.98573,0.64570254,typical
171.99573,0.67207515,typical
172.00574,0.67374134,typical
172.01573,0.6827269,typical
172.02574,0.67172986,typical
172.03574,0.6678926,typical
172.04573,0.6640921,typical
172.05574,0.6655358,typical
172.06573,0.65031075,typical
172.07574,0.6609917,typical
172.08574,0.6655132,typical
172.09573,0.6707104,typical
172.10574,0.6548562,typical
172.11574,0.6846827,typical
172.12573,0.65761465,typical
172.13574,0.649217,typical
172.14574,0.66781723,typical
172.15575,0.67143136,typical
172.16574,0.67919207,typical
172.17574,0.63849527,typical
172.18575,0.65174514,typical
172.19574,0.6378441,typical
172.20575,0.66627145,typical
172.21574,0.66576463,typical
172.22574,0.65541214,typical
172.23575,0.66597944,typical
172.24574,0.65362155,typical
172.25574,0.6496163,typical
172.26575,0.63132524,typical
172.27574,0.6134595,typical
172.28575,0.6502231,typical
172.29575,0.66102684,typical
172.30574,0.6408744,typical
172.31575,0.6492641,typical
172.32574,0.65089536,typical
172.33574,0.6356888,typical
172.34575,0.65770847,typical
172.35574,0.63530844,typical
172.36575,0.62591267,typical
172.37575,0.62321997,typical
172.38574,0.64600486,typical
172.39575,0.63552445,typical
172.40575,0.63371634,typical
172.41576,0.61858785,typical
172.42575,0.64512616,typical
172.43575,0.62379813,typical
172.44576,0.6372995,typical
172.45575,0.6348721,typical
172.46574,0.63380957,typical
172.47575,0.6384871,typical
172.48575,0.6505318,typical
172.49576,0.64141136,typical
172.50575,0.63872945,typical
172.51575,0.6378217,typical
172.52576,0.62747747,typical
172.53575,0.63335603,typical
172.54576,0.627938,typical
172.55576,0.6310424,typical
172.56575,0.6133245,typical
172.57576,0.63502467,typical
172.58575,0.62526387,typical
172.59575,0.64620644,typical
172.60576,0.63407964,typical
172.61575,0.62783873,typical
172.62576,0.6434265,typical
172.63576,0.64404845,typical
172.64575,0.6314482,typical
172.65576,0.61100435,typical
172.66576,0.60663617,typical
172.67575,0.60329837,typical
172.68576,0.6121216,typical
172.69576,0.61670536,typical
172.70576,0.63710177,typical
172.71576,0.61548686,typical
172.72575,0.62700796,typical
172.73576,0.615913,typical
172.74576,0.60884583,typical
172.75577,0.6071246,typical
172.76576,0.635863,typical
172.77576,0.60810333,typical
172.78577,0.62041235,typical
172.79576,0.6153758,typical
172.80576,0.62692773,typical
172.81577,0.6200498,typical
172.82576,0.6229599,typical
172.83577,0.61021686,typical
172.84576,0.605753,typical
172.85576,0.60984147,typical
172.86577,0.6208423,typical
172.87576,0.60035354,typical
172.88576,0.6142322,typical
172.89577,0.5972245,typical
172.90576,0.6088359,typical
172.91577,0.6220262,typical
172.92577,0.6203252,typical
172.93576,0.60066205,typical
172.94577,0.619015,typical
172.95576,0.6166502,typical
172.96577,0.603497,typical
172.97577,0.61489666,typical
172.98576,0.61705416,typical
172.99577,0.5992406,typical
173.00577,0.59831727,typical
173.01576,0.60600156,typical
173.02577,0.6142224,typical
173.03577,0.6168295,typical
173.04578,0.5935128,typical
173.05577,0.60582626,typical
173.06577,0.6072602,typical
173.07578,0.61100906,typical
173.08577,0.60746396,typical
173.09578,0.60751635,typical
173.10577,0.59278244,typical
173.11577,0.6092101,typical
173.12578,0.5821973,typical
173.13577,0.6022175,typical
173.14577,0.593175,typical
173.15578,0.5790777,typical
173.16577,0.56988984,typical
173.17578,0.5953113,typical
173.18578,0.59846866,typical
173.19577,0.598706,typical
173.20578,0.5827342,typical
173.21577,0.60106134,typical
173.22577,0.59350735,typical
173.23578,0.58029324,typical
173.24577,0.5982594,typical
173.25578,0.5758396,typical
173.26578,0.59859836,typical
173.27577,0.5949835,typical
173.28578,0.58229876,typical
173.29578,0.5922467,typical
173.30579,0.6075329,typical
173.31578,0.5903641,typical
173.32578,0.5780779,typical
173.33578,0.57972854,typical
173.34578,0.5830381,typical
173.35577,0.576198,typical
173.36578,0.5852926,typical
173.37578,0.5974439,typical
173.38579,0.5790351,typical
173.39578,0.57978594,typical
173.40578,0.5902099,typical
173.41579,0.5857586,typical
173.42578,0.5910122,typical
173.43578,0.5971382,typical
173.44579,0.5926406,typical
173.45578,0.5759264,typical
173.46579,0.574604,typical
173.47578,0.5680156,typical
173.48578,0.57681346,typical
173.49579,0.57807374,typical
173.50578,0.5592915,typical
173.5158,0.59995306,typical
173.52579,0.56696576,typical
173.53578,0.58185315,typical
173.54579,0.6005832,typical
173.55579,0.58498746,typical
173.56578,0.6082797,typical
173.57579,0.58845675,typical
173.58578,0.59930843,typical
173.5958,0.59920263,typical
173.60579,0.5739245,typical
173.61578,0.58612347,typical
173.6258,0.5889998,typical
173.63579,0.57317775,typical
173.6458,0.59409726,typical
173.65579,0.60871196,typical
173.66579,0.60228306,typical
173.6758,0.61723036,typical
173.68579,0.60365856,typical
173.69579,0.5972232,typical
173.7058,0.60740423,typical
173.71579,0.6004102,typical
173.7258,0.60711634,typical
173.7358,0.6028317,typical
173.74579,0.6228316,typical
173.7558,0.6104285,typical
173.7658,0.610362,typical
173.77579,0.60421556,typical
173.7858,0.6046513,typical
173.79579,0.5788532,typical
173.8058,0.60297275,typical
173.8158,0.5920693,typical
173.82579,0.61644375,typical
173.8358,0.6058711,typical
173.8458,0.5921229,typical
173.8558,0.60562825,typical
173.8658,0.60104394,typical
173.8758,0.6177815,typical
173.8858,0.6132548,typical
173.8958,0.605991,typical
173.90579,0.6126112,typical
173.9158,0.62093836,typical
173.9258,0.61348116,typical
173.9358,0.62348074,typical
173.9458,0.63295674,typical
173.9558,0.6220933,typical
173.9658,0.62988174,typical
173.9758,0.61383134,typical
173.9858,0.61264515,typical
173.9958,0.6178454,typical
174.0058,0.6255992,typical
174.01581,0.6207626,typical
174.0258,0.6292142,typical
174.0358,0.6302677,typical
174.0458,0.6368481,typical
174.0558,0.63237554,typical
174.06581,0.61699694,typical
174.0758,0.63869536,typical
174.0858,0.650907,typical
174.09581,0.62382096,typical
174.1058,0.6310829,typical
174.1158,0.6310136,typical
174.12581,0.6428611,typical
174.1358,0.66046655,typical
174.14581,0.6586403,typical
174.1558,0.65811485,typical
174.1658,0.6684761,typical
174.17581,0.681409,typical
174.1858,0.6702069,typical
174.19582,0.68996805,typical
174.20581,0.69136703,typical
174.2158,0.6909473,typical
174.22581,0.68558204,typical
174.23581,0.7076232,typical
174.2458,0.7133135,typical
174.25581,0.7214726,typical
174.26581,0.7039299,typical
174.27582,0.7162559,typical
174.28581,0.729643,typical
174.2958,0.73355895,typical
174.30582,0.7228236,typical
174.31581,0.69923496,typical
174.3258,0.70191693,typical
174.33582,0.71394455,typical
174.34581,0.69128746,typical
174.35582,0.72138345,typical
174.36581,0.70700645,typical
174.37581,0.71717733,typical
174.38582,0.72890514,typical
174.39581,0.73870003,typical
174.40582,0.7564217,typical
174.41582,0.75437164,typical
174.42581,0.7636094,typical
174.43582,0.7544062,typical
174.44582,0.76196456,typical
174.45581,0.76508397,typical
174.46582,0.78928536,typical
174.47581,0.7955097,typical
174.48582,0.8103414,typical
174.49582,0.80790526,typical
174.50581,0.8250989,typical
174.51582,0.828403,typical
174.52582,0.8233512,typical
174.53581,0.83265513,typical
174.54582,0.86623514,typical
174.55582,0.86588454,typical
174.56583,0.84327555,typical
174.57582,0.85384953,typical
174.58582,0.8672658,typical
174.59583,0.85333335,typical
174.60582,0.8356758,typical
174.61583,0.85278094,typical
174.62582,0.8470299,typical
174.63582,0.8574989,typical
174.64583,0.8701346,typical
174.65582,0.8553131,typical
174.66582,0.84336185,typical
174.67583,0.85415375,typical
174.68582,0.8620343,typical
174.69583,0.8604739,typical
174.70583,0.8407094,typical
174.71582,0.83822125,typical
174.72583,0.8486113,typical
174.73582,0.849224,typical
174.74583,0.8428612,typical
174.75583,0.8677325,typical
174.76582,0.8255696,typical
174.77583,0.8380067,typical
174.78583,0.84104794,typical
174.79582,0.85483414,typical
174.80583,0.83852303,typical
174.81583,0.82963616,typical
174.82584,0.83684474,typical
174.83583,0.84760207,typical
174.84583,0.8409659,typical
174.85583,0.8442118,typical
174.86583,0.8422827,typical
174.87582,0.83507895,typical
174.88583,0.83123034,typical
174.89583,0.8252065,typical
174.90584,0.85859895,typical
174.91583,0.83188236,typical
174.92583,0.82896566,typical
174.93584,0.834962,typical
174.94583,0.8229779,typical
174.95584,0.83089787,typical
174.96584,0.83853513,typical
174.97583,0.8394847,typical
174.98584,0.846408,typical
174.99583,0.8339536,typical
175.00583,0.82778734,typical
175.01584,0.8322791,typical
175.02583,0.825649,typical
175.03584,0.8285288,typical
175.04584,0.8141205,typical
175.05583,0.8289582,typical
175.06584,0.838088,typical
175.07584,0.81676656,typical
175.08583,0.8040924,typical
175.09584,0.8161267,typical
175.10583,0.8149419,typical
175.11584,0.8317547,typical
175.12584,0.80786395,typical
175.13583,0.8134078,typical
175.14584,0.8075207,typical
175.15584,0.80649257,typical
175.16585,0.8183612,typical
175.17584,0.8281207,typical
175.18584,0.79870105,typical
175.19585,0.7961274,typical
175.20584,0.8103177,typical
175.21584,0.78981125,typical
175.22585,0.8157376,typical
175.23584,0.80455023,typical
175.24585,0.81475824,typical
175.25584,0.79141283,typical
175.26584,0.7919743,typical
175.27585,0.7963546,typical
175.28584,0.79130745,typical
175.29585,0.78828263,typical
175.30585,0.79105103,typical
175.31584,0.7915917,typical
175.32585,0.789069,typical
175.33585,0.77717006,typical
175.34584,0.79620284,typical
175.35585,0.78190315,typical
175.36584,0.7593751,typical
175.37585,0.7857887,typical
175.38585,0.7731706,typical
175.39584,0.77703196,typical
175.40585,0.77842987,typical
175.41585,0.784611,typical
175.42584,0.7818848,typical
175.43585,0.78709745,typical
175.44585,0.76413375,typical
175.45586,0.77794755,typical
175.46585,0.79332286,typical
175.47585,0.7737086,typical
175.48586,0.77988136,typical
175.49585,0.7727053,typical
175.50586,0.80086416,typical
175.51585,0.76935357,typical
175.52585,0.7609166,typical
175.53586,0.77545816,typical
175.54585,0.7659547,typical
175.55585,0.7453835,typical
175.56586,0.779536,typical
175.57585,0.75791115,typical
175.58586,0.7517744,typical
175.59586,0.77795076,typical
175.60585,0.76329803,typical
175.61586,0.75090647,typical
175.62585,0.76065606,typical
175.63585,0.75609946,typical
175.64586,0.7534563,typical
175.65585,0.747654,typical
175.66586,0.76256794,typical
175.67586,0.7587627,typical
175.68585,0.7340886,typical
175.69586,0.74455714,typical
175.70586,0.7721092,typical
175.71587,0.76070267,typical
175.72586,0.7417709,typical
175.73586,0.7397775,typical
175.74586,0.73427093,typical
175.75586,0.7444217,typical
175.76585,0.7451075,typical
175.77586,0.7513639,typical
175.78586,0.7322993,typical
175.79587,0.74121,typical
175.80586,0.74243766,typical
175.81586,0.7452662,typical
175.82587,0.74229777,typical
175.83586,0.74467427,typical
175.84587,0.73761415,typical
175.85587,0.7473588,typical
175.86586,0.7296146,typical
175.87587,0.73132163,typical
175.88586,0.7231004,typical
175.89586,0.71914035,typical
175.90587,0.7376172,typical
175.91586,0.7240101,typical
175.92587,0.7117008,typical
175.93587,0.71356755,typical
175.94586,0.7211247,typical
175.95587,0.728817,typical
175.96587,0.73560077,typical
175.97586,0.73444366,typical
175.98587,0.7032214,typical
175.99586,0.72579855,typical
176.00587,0.7187496,typical
176.01587,0.70896596,typical
176.02586,0.71201223,typical
176.03587,0.7127263,typical
176.04587,0.6942046,typical
176.05588,0.72059876,typical
176.06587,0.71329844,typical
176.07587,0.7048194,typical
176.08588,0.7277947,typical
176.09587,0.72100455,typical
176.10587,0.70593685,typical
176.11588,0.71623975,typical
176.12587,0.6806339,typical
176.13588,0.71077317,typical
176.14587,0.7101868,typical
176.15587,0.7040914,typical
176.16588,0.7026377,typical
176.17587,0.71743715,typical
176.18587,0.6771766,typical
176.19588,0.69537425,typical
176.20587,0.707224,typical
176.21588,0.70343953,typical
176.22588,0.6876676,typical
176.23587,0.68837607,typical
176.24588,0.68780863,typical
176.25587,0.68795264,typical
176.26588,0.6907601,typical
176.27588,0.6830321,typical
176.28587,0.6789938,typical
176.29588,0.6831471,typical
176.30588,0.6686027,typical
176.31587,0.6966337,typical
176.32588,0.7020015,typical
176.33588,0.71174353,typical
176.34589,0.7194735,typical
176.35588,0.72220117,typical
176.36588,0.7217479,typical
176.37589,0.7584262,typical
176.38588,0.75289696,typical
176.39589,0.75358236,typical
176.40588,0.7677108,typical
176.41588,0.7798172,typical
176.42589,0.81037396,typical
176.43588,0.8096274,typical
176.44588,0.77018535,typical
176.45589,0.79824835,typical
176.46588,0.8071218,typical
176.47589,0.82678884,typical
176.48589,0.7972033,typical
176.49588,0.835588,typical
176.50589,0.8212265,typical
176.51588,0.84256995,typical
176.52588,0.8470677,typical
176.53589,0.84395975,typical
176.54588,0.84191,typical
176.5559,0.85566646,typical
176.56589,0.87498605,typical
176.57588,0.85999405,typical
176.58589,0.88538224,typical
176.59589,0.8747639,typical
176.6059,0.89182407,typical
176.61589,0.90352494,typical
176.62589,0.9149989,typical
176.6359,0.9214479,typical
176.64589,0.93433636,typical
176.65588,0.95192456,typical
176.6659,0.966726,typical
176.67589,0.9647846,typical
176.6859,0.9704947,typical
176.69589,0.993315,typical
176.70589,1.0057967,typical
176.7159,1.0080338,typical
176.72589,1.0251045,typical
176.73589,1.0115719,typical
176.7459,1.0150654,typical
176.75589,1.0370094,typical
176.7659,1.0313262,typical
176.7759,1.0468392,typical
176.78589,1.0642945,typical
176.7959,1.0499648,typical
176.8059,1.0695853,typical
176.8159,1.065146,typical
176.8259,1.0727563,typical
176.83589,1.0883104,typical
176.8459,1.0794507,typical
176.8559,1.0725363,typical
176.86589,1.0879526,typical
176.8759,1.1034333,typical
176.8859,1.1105646,typical
176.8959,1.1014974,typical
176.9059,1.1116534,typical
176.9159,1.1216193,typical
176.9259,1.1174734,typical
176.9359,1.1372854,typical
176.9459,1.1422566,typical
176.9559,1.1265796,typical
176.9659,1.1169581,typical
176.9759,1.1317707,typical
176.9859,1.1345692,typical
176.9959,1.1358191,typical
177.0059,1.1429566,typical
177.0159,1.1517229,typical
177.02591,1.1635994,typical
177.0359,1.139669,typical
177.0459,1.1513388,typical
177.05591,1.1682491,typical
177.0659,1.17435,typical
177.0759,1.1495774,typical
177.0859,1.1423593,typical
177.0959,1.1519191,typical
177.10591,1.1664913,typical
177.1159,1.1760224,typical
177.1259,1.1869795,typical
177.13591,1.1552421,typical
177.1459,1.1652989,typical
177.15591,1.1551781,typical
177.16591,1.1512693,typical
177.1759,1.185339,typical
177.18591,1.172332,typical
177.1959,1.16273,typical
177.2059,1.1795164,typical
177.21591,1.1708266,typical
177.2259,1.1754754,typical
177.23592,1.1762867,typical
177.24591,1.1702005,typical
177.2559,1.1777377,typical
177.26591,1.1682143,typical
177.27591,1.1886611,typical
177.2859,1.1654371,typical
177.29591,1.1751527,typical
177.30591,1.1839625,typical
177.31592,1.1743703,typical
177.32591,1.1720823,typical
177.3359,1.1653781,typical
177.34592,1.1654264,typical
177.35591,1.1629901,typical
177.36592,1.1689333,typical
177.37592,1.1589447,typical
177.38591,1.1695553,typical
177.39592,1.1744113,typical
177.40591,1.1717336,typical
177.41591,1.1755599,typical
177.42592,1.1571019,typical
177.43591,1.1571536,typical
177.44592,1.1621782,typical
177.45592,1.1633627,typical
177.46591,1.1791524,typical
177.47592,1.1611798,typical
177.48592,1.1344606,typical
177.49593,1.1462218,typical
177.50592,1.1590403,typical
177.51591,1.1582793,typical
177.52592,1.1639271,typical
177.53592,1.1353301,typical
177.54591,1.1479528,typical
177.55592,1.1397754,typical
177.56592,1.1492697,typical
177.57593,1.158832,typical
177.58592,1.1632508,typical
177.59592,1.1427995,typical
177.60593,1.115258,typical
177.61592,1.1381692,typical
177.62592,1.1547562,typical
177.63593,1.1416124,typical
177.64592,1.1141227,typical
177.65593,1.1373231,typical
177.66592,1.1244173,typical
177.67592,1.1189144,typical
177.68593,1.1328019,typical
177.69592,1.1209874,typical
177.70593,1.1377289,typical
177.71593,1.1214668,typical
177.72592,1.1111822,typical
177.73593,1.1252459,typical
177.74593,1.1262072,typical
177.75592,1.1246182,typical
177.76593,1.1287578,typical
177.77592,1.1207783,typical
177.78593,1.1062566,typical
177.79593,1.1313363,typical
177.80592,1.1357514,typical
177.81593,1.1237311,typical
177.82593,1.1410742,typical
177.83592,1.1493554,typical
177.84593,1.1541239,typical
177.85593,1.147333,typical
177.86594,1.1508493,typical
177.87593,1.1619318,typical
177.88593,1.1477522,typical
177.89594,1.1444743,typical
177.90593,1.1434999,typical
177.91594,1.1359924,typical
177.92593,1.1564102,typical
177.93593,1.1672847,typical
177.94594,1.1673486,typical
177.95593,1.1812719,typical
177.96593,1.1511197,typical
177.97594,1.1535301,typical
177.98593,1.1469866,typical
177.99594,1.1621476,typical
178.00594,1.1602848,typical
178.01593,1.148906,typical
178.02594,1.1421746,typical
178.03593,1.1641467,typical
178.04594,1.1431613,typical
178.05594,1.142982,typical
178.06593,1.1381963,typical
178.07594,1.1496799,typical
178.08594,1.1611797,typical
178.09593,1.1657968,typical
178.10594,1.1765461,typical
178.11594,1.1692599,typical
178.12595,1.1567947,typical
178.13594,1.1371238,typical
178.14594,1.1679476,typical
178.15594,1.1332989,typical
178.16594,1.1436036,typical
