Time_Seconds,SpO2,Stress_Label
126.36421,98.48546,typical
126.374214,98.49136,typical
126.38421,98.57525,typical
126.39421,98.42809,typical
126.40421,98.3758,typical
126.414215,98.568306,typical
126.42421,98.41144,typical
126.43421,98.48187,typical
126.444214,98.61109,typical
126.454216,98.4365,typical
126.46421,98.341194,typical
126.47421,98.49336,typical
126.484215,98.429306,typical
126.49422,98.7196,typical
126.50421,98.545044,typical
126.51421,98.43912,typical
126.524216,98.40119,typical
126.53422,98.45139,typical
126.54422,98.496284,typical
126.554214,98.453674,typical
126.56422,98.53125,typical
126.57422,98.339645,typical
126.58422,98.648445,typical
126.594215,98.492905,typical
126.60422,98.405334,typical
126.61422,98.482,typical
126.62422,98.59696,typical
126.63422,98.49715,typical
126.64422,98.59889,typical
126.65422,98.41736,typical
126.66422,98.54295,typical
126.67422,98.468056,typical
126.68422,98.70243,typical
126.69422,98.41039,typical
126.70422,98.47691,typical
126.71422,98.46856,typical
126.72422,98.451866,typical
126.73422,98.56981,typical
126.744225,98.412964,typical
126.75423,98.52573,typical
126.76422,98.46095,typical
126.77422,98.54055,typical
126.784225,98.48307,typical
126.79423,98.574936,typical
126.80422,98.59263,typical
126.814224,98.358986,typical
126.82423,98.568214,typical
126.83423,98.39605,typical
126.84422,98.58586,typical
126.854225,98.538994,typical
126.86423,98.601326,typical
126.87423,98.727554,typical
126.884224,98.58608,typical
126.894226,98.54476,typical
126.90423,98.56948,typical
126.91423,98.608826,typical
126.92423,98.419235,typical
126.93423,98.457954,typical
126.94423,98.531166,typical
126.95423,98.45669,typical
126.96423,98.47819,typical
126.97423,98.46447,typical
126.98423,98.68119,typical
126.99423,98.54005,typical
127.004234,98.49784,typical
127.01423,98.437096,typical
127.02423,98.48086,typical
127.03423,98.594505,typical
127.044235,98.42452,typical
127.05423,98.47517,typical
127.06423,98.523735,typical
127.074234,98.49922,typical
127.084236,98.449486,typical
127.09424,98.47002,typical
127.10423,98.417,typical
127.114235,98.39347,typical
127.12424,98.612465,typical
127.13424,98.46907,typical
127.14423,98.40998,typical
127.154236,98.43724,typical
127.16424,98.46597,typical
127.17424,98.58898,typical
127.184235,98.41915,typical
127.19424,98.49564,typical
127.20424,98.54036,typical
127.21424,98.40248,typical
127.224236,98.48544,typical
127.23424,98.49288,typical
127.24424,98.36552,typical
127.25424,98.4035,typical
127.26424,98.46507,typical
127.27424,98.6177,typical
127.28424,98.57385,typical
127.29424,98.30179,typical
127.304245,98.57663,typical
127.31424,98.583466,typical
127.32424,98.49228,typical
127.33424,98.5954,typical
127.344246,98.53725,typical
127.35424,98.49346,typical
127.36424,98.54415,typical
127.374245,98.6047,typical
127.38425,98.4999,typical
127.39424,98.346634,typical
127.40424,98.43134,typical
127.414246,98.402824,typical
127.42425,98.500275,typical
127.43424,98.586296,typical
127.444244,98.56527,typical
127.45425,98.43467,typical
127.46425,98.36969,typical
127.47425,98.55221,typical
127.484245,98.38855,typical
127.49425,98.66303,typical
127.50425,98.50352,typical
127.51425,98.33574,typical
127.52425,98.65462,typical
127.53425,98.33833,typical
127.54425,98.48452,typical
127.55425,98.32689,typical
127.56425,98.55906,typical
127.57425,98.72442,typical
127.58425,98.391655,typical
127.59425,98.472374,typical
127.60425,98.50468,typical
127.61425,98.445946,typical
127.62425,98.45132,typical
127.634254,98.66606,typical
127.64426,98.449936,typical
127.65425,98.2759,typical
127.66425,98.4731,typical
127.674255,98.459984,typical
127.68426,98.52003,typical
127.69425,98.51158,typical
127.704254,98.4999,typical
127.71426,98.4764,typical
127.72426,98.535484,typical
127.73425,98.465,typical
127.744255,98.689156,typical
127.75426,98.71855,typical
127.76426,98.55358,typical
127.774254,98.517334,typical
127.784256,98.62293,typical
127.79426,98.48383,typical
127.80426,98.4394,typical
127.814255,98.47411,typical
127.82426,98.525795,typical
127.83426,98.53461,typical
127.84426,98.38211,typical
127.85426,98.42086,typical
127.86426,98.51958,typical
127.87426,98.474464,typical
127.88426,98.5828,typical
127.894264,98.50247,typical
127.90426,98.46885,typical
127.91426,98.43352,typical
127.92426,98.299545,typical
127.934265,98.616234,typical
127.94426,98.424576,typical
127.95426,98.39731,typical
127.964264,98.40912,typical
127.974266,98.63511,typical
127.98426,98.48549,typical
127.99426,98.562584,typical
128.00427,98.62988,typical
128.01427,98.470184,typical
128.02426,98.634445,typical
128.03427,98.45097,typical
128.04427,98.40785,typical
128.05426,98.312904,typical
128.06427,98.389114,typical
128.07426,98.511734,typical
128.08427,98.47794,typical
128.09427,98.50302,typical
128.10426,98.295616,typical
128.11427,98.479706,typical
128.12427,98.4938,typical
128.13426,98.53072,typical
128.14427,98.49854,typical
128.15427,98.48535,typical
128.16428,98.40017,typical
128.17427,98.28381,typical
128.18427,98.489296,typical
128.19427,98.2919,typical
128.20427,98.413086,typical
128.21428,98.44682,typical
128.22427,98.46881,typical
128.23427,98.361534,typical
128.24428,98.42171,typical
128.25427,98.36603,typical
128.26427,98.47792,typical
128.27428,98.488716,typical
128.28427,98.59695,typical
128.29428,98.68763,typical
128.30428,98.451614,typical
128.31427,98.43222,typical
128.32428,98.569824,typical
128.33427,98.57465,typical
128.34427,98.53897,typical
128.35428,98.4872,typical
128.36427,98.426216,typical
128.37428,98.62922,typical
128.38428,98.62907,typical
128.39427,98.4562,typical
128.40428,98.66786,typical
128.41428,98.52101,typical
128.42429,98.4713,typical
128.43428,98.3498,typical
128.44427,98.542786,typical
128.45428,98.40437,typical
128.46428,98.556694,typical
128.47427,98.50271,typical
128.48428,98.45668,typical
128.49428,98.4727,typical
128.50429,98.52135,typical
128.51428,98.45646,typical
128.52428,98.43885,typical
128.53429,98.49318,typical
128.54428,98.24661,typical
128.55429,98.49903,typical
128.56429,98.39197,typical
128.57428,98.49881,typical
128.58429,98.509605,typical
128.59428,98.48082,typical
128.60428,98.30061,typical
128.61429,98.55723,typical
128.62428,98.708824,typical
128.6343,98.49935,typical
128.64429,98.604385,typical
128.65428,98.58106,typical
128.66429,98.76111,typical
128.67429,98.49017,typical
128.68428,98.800766,typical
128.69429,98.52976,typical
128.70428,98.468864,typical
128.7143,98.68424,typical
128.72429,98.47286,typical
128.73428,98.37347,typical
128.7443,98.46795,typical
128.75429,98.58091,typical
128.7643,98.548294,typical
128.77429,98.42941,typical
128.78429,98.71116,typical
128.7943,98.35465,typical
128.80429,98.30851,typical
128.81429,98.40156,typical
128.8243,98.421295,typical
128.83429,98.458496,typical
128.8443,98.522865,typical
128.8543,98.54323,typical
128.86429,98.61972,typical
128.8743,98.58359,typical
128.8843,98.40471,typical
128.89429,98.65409,typical
128.9043,98.541855,typical
128.91429,98.54106,typical
128.9243,98.50184,typical
128.9343,98.45037,typical
128.94429,98.66507,typical
128.9543,98.59456,typical
128.9643,98.627754,typical
128.9743,98.4467,typical
128.9843,98.34619,typical
128.9943,98.58567,typical
129.0043,98.3793,typical
129.0143,98.36411,typical
129.02429,98.536125,typical
129.0343,98.4128,typical
129.0443,98.685875,typical
129.0543,0.0,typical
129.0643,0.0,typical
129.0743,0.0,typical
129.0843,0.0,typical
129.0943,0.0,typical
129.10431,0.0,typical
129.1143,0.0,typical
129.1243,0.0,typical
129.13431,0.0,typical
129.1443,0.0,typical
129.1543,0.0,typical
129.1643,0.0,typical
129.1743,0.0,typical
129.18431,0.0,typical
129.1943,0.0,typical
129.2043,0.0,typical
129.21431,0.0,typical
129.2243,0.0,typical
129.2343,0.0,typical
129.24431,0.0,typical
129.2543,0.0,typical
129.26431,0.0,typical
129.2743,0.0,typical
129.2843,0.0,typical
129.29431,0.0,typical
129.3043,0.0,typical
129.31432,0.0,typical
129.32431,0.0,typical
129.3343,0.0,typical
129.34431,0.0,typical
129.35431,0.0,typical
129.3643,0.0,typical
129.37431,0.0,typical
129.38431,0.0,typical
129.39432,0.0,typical
129.40431,0.0,typical
129.4143,0.0,typical
129.42432,0.0,typical
129.43431,0.0,typical
129.4443,0.0,typical
129.45432,0.0,typical
129.46431,0.0,typical
129.47432,0.0,typical
129.48431,0.0,typical
129.49431,0.0,typical
129.50432,0.0,typical
129.51431,0.0,typical
129.52432,0.0,typical
129.53432,0.0,typical
129.54431,0.0,typical
129.55432,0.0,typical
129.56432,0.0,typical
129.57431,0.0,typical
129.58432,0.0,typical
129.59431,0.0,typical
129.60432,0.0,typical
129.61432,0.0,typical
129.62431,0.0,typical
129.63432,0.0,typical
129.64432,0.0,typical
129.65433,0.0,typical
129.66432,0.0,typical
129.67432,0.0,typical
129.68433,0.0,typical
129.69432,0.0,typical
129.70432,0.0,typical
129.71432,0.0,typical
129.72432,0.0,typical
129.73433,0.0,typical
129.74432,0.0,typical
129.75432,0.0,typical
129.76433,0.0,typical
129.77432,0.0,typical
129.78432,0.0,typical
129.79433,0.0,typical
129.80432,0.0,typical
129.81433,0.0,typical
129.82433,0.0,typical
129.83432,0.0,typical
129.84433,0.0,typical
129.85432,0.0,typical
129.86433,0.0,typical
129.87433,0.0,typical
129.88432,0.0,typical
129.89433,0.0,typical
129.90433,0.0,typical
129.91432,0.0,typical
129.92433,0.0,typical
129.93433,0.0,typical
129.94434,0.0,typical
129.95433,0.0,typical
129.96432,0.0,typical
129.97433,0.0,typical
129.98433,0.0,typical
129.99432,0.0,typical
130.00433,0.0,typical
130.01433,0.0,typical
130.02434,0.0,typical
130.03433,0.0,typical
130.04433,0.0,typical
130.05434,0.0,typical
130.06433,0.0,typical
130.07434,0.0,typical
130.08434,0.0,typical
130.09433,0.0,typical
130.10434,0.0,typical
130.11433,0.0,typical
130.12433,0.0,typical
130.13434,0.0,typical
130.14433,0.0,typical
130.15434,0.0,typical
130.16434,0.0,typical
130.17433,0.0,typical
130.18434,0.0,typical
130.19434,0.0,typical
130.20435,0.0,typical
130.21434,0.0,typical
130.22433,0.0,typical
130.23434,0.0,typical
130.24434,0.0,typical
130.25433,0.0,typical
130.26434,0.0,typical
130.27434,0.0,typical
130.28435,0.0,typical
130.29434,0.0,typical
130.30434,0.0,typical
130.31435,0.0,typical
130.32434,0.0,typical
130.33434,0.0,typical
130.34435,0.0,typical
130.35434,0.0,typical
130.36435,0.0,typical
130.37434,0.0,typical
130.38434,0.0,typical
130.39435,0.0,typical
130.40434,0.0,typical
130.41435,0.0,typical
130.42435,0.0,typical
130.43434,0.0,typical
130.44435,0.0,typical
130.45435,0.0,typical
130.46434,0.0,typical
130.47435,0.0,typical
130.48434,0.0,typical
130.49435,0.0,typical
130.50435,0.0,typical
130.51434,0.0,typical
130.52435,0.0,typical
130.53435,0.0,typical
130.54434,0.0,typical
130.55435,0.0,typical
130.56435,0.0,typical
130.57436,0.0,typical
130.58435,0.0,typical
130.59435,0.0,typical
130.60435,0.0,typical
130.61435,0.0,typical
130.62436,0.0,typical
130.63435,0.0,typical
130.64435,0.0,typical
130.65436,0.0,typical
130.66435,0.0,typical
130.67435,0.0,typical
130.68436,0.0,typical
130.69435,0.0,typical
130.70436,0.0,typical
130.71436,0.0,typical
130.72435,0.0,typical
130.73436,0.0,typical
130.74435,0.0,typical
130.75436,0.0,typical
130.76436,0.0,typical
130.77435,0.0,typical
130.78436,0.0,typical
130.79436,0.0,typical
130.80435,0.0,typical
130.81436,0.0,typical
130.82436,0.0,typical
130.83437,0.0,typical
130.84436,0.0,typical
130.85435,0.0,typical
130.86436,0.0,typical
130.87436,0.0,typical
130.88435,0.0,typical
130.89436,0.0,typical
130.90436,0.0,typical
130.91437,0.0,typical
130.92436,0.0,typical
130.93436,0.0,typical
130.94437,0.0,typical
130.95436,0.0,typical
130.96437,0.0,typical
130.97437,0.0,typical
130.98436,0.0,typical
130.99437,0.0,typical
131.00436,0.0,typical
131.01436,0.0,typical
131.02437,0.0,typical
131.03436,0.0,typical
131.04437,0.0,typical
131.05437,0.0,typical
131.06436,0.0,typical
131.07437,0.0,typical
131.08437,0.0,typical
131.09436,0.0,typical
131.10437,0.0,typical
131.11436,0.0,typical
131.12437,0.0,typical
131.13437,0.0,typical
131.14436,0.0,typical
131.15437,0.0,typical
131.16437,0.0,typical
131.17438,0.0,typical
131.18437,0.0,typical
131.19437,0.0,typical
131.20438,0.0,typical
131.21437,0.0,typical
131.22437,0.0,typical
131.23438,0.0,typical
131.24437,0.0,typical
131.25438,0.0,typical
131.26437,0.0,typical
131.27437,0.0,typical
131.28438,0.0,typical
131.29437,0.0,typical
131.30438,0.0,typical
131.31438,0.0,typical
131.32437,0.0,typical
131.33438,0.0,typical
131.34438,0.0,typical
131.35437,0.0,typical
131.36438,0.0,typical
131.37437,0.0,typical
131.38438,0.0,typical
131.39438,0.0,typical
131.40437,0.0,typical
131.41438,0.0,typical
131.42438,0.0,typical
131.43437,0.0,typical
131.44438,0.0,typical
131.45438,0.0,typical
131.46439,0.0,typical
131.47438,0.0,typical
131.48438,0.0,typical
131.49438,0.0,typical
131.50438,0.0,typical
131.51439,0.0,typical
131.52438,0.0,typical
131.53438,0.0,typical
131.54439,0.0,typical
131.55438,0.0,typical
131.56438,0.0,typical
131.57439,0.0,typical
131.58438,0.0,typical
131.59439,0.0,typical
131.60439,0.0,typical
131.61438,0.0,typical
131.62439,0.0,typical
131.63438,0.0,typical
131.64438,0.0,typical
131.65439,0.0,typical
131.66438,0.0,typical
131.6744,0.0,typical
131.68439,0.0,typical
131.69438,0.0,typical
131.70439,0.0,typical
131.71439,0.0,typical
131.7244,0.0,typical
131.73439,0.0,typical
131.74438,0.0,typical
131.7544,0.0,typical
131.76439,0.0,typical
131.77438,0.0,typical
131.7844,0.0,typical
131.79439,0.0,typical
131.8044,0.0,typical
131.81439,0.0,typical
131.82439,0.0,typical
131.8344,0.0,typical
131.84439,0.0,typical
131.8544,0.0,typical
131.8644,0.0,typical
131.87439,0.0,typical
131.8844,0.0,typical
131.8944,0.0,typical
131.90439,0.0,typical
131.9144,0.0,typical
131.9244,0.0,typical
131.9344,0.0,typical
131.9444,0.0,typical
131.95439,0.0,typical
131.9644,0.0,typical
131.9744,0.0,typical
131.98439,0.0,typical
131.9944,0.0,typical
132.0044,0.0,typical
132.0144,0.0,typical
132.0244,0.0,typical
132.0344,0.0,typical
132.0444,0.0,typical
132.0544,0.0,typical
132.0644,0.0,typical
132.0744,0.0,typical
132.0844,0.0,typical
132.0944,0.0,typical
132.1044,0.0,typical
132.1144,0.0,typical
132.1244,0.0,typical
132.1344,0.0,typical
132.14441,0.0,typical
132.1544,0.0,typical
132.1644,0.0,typical
132.17441,0.0,typical
132.1844,0.0,typical
132.1944,0.0,typical
132.2044,0.0,typical
132.2144,0.0,typical
132.22441,0.0,typical
132.2344,0.0,typical
132.2444,0.0,typical
132.25441,0.0,typical
132.2644,0.0,typical
132.27441,0.0,typical
132.28441,0.0,typical
132.2944,0.0,typical
132.30441,0.0,typical
132.3144,0.0,typical
132.3244,0.0,typical
132.33441,0.0,typical
132.3444,0.0,typical
132.35442,0.0,typical
132.36441,0.0,typical
132.3744,0.0,typical
132.38441,0.0,typical
132.39441,0.0,typical
132.40442,0.0,typical
132.41441,0.0,typical
132.42441,0.0,typical
132.43442,0.0,typical
132.44441,0.0,typical
132.4544,0.0,typical
132.46442,0.0,typical
132.47441,0.0,typical
132.48442,0.0,typical
132.49442,0.0,typical
132.50441,0.0,typical
132.51442,0.0,typical
132.52441,0.0,typical
132.53441,0.0,typical
132.54442,0.0,typical
132.55441,0.0,typical
132.56442,0.0,typical
132.57442,0.0,typical
132.58441,0.0,typical
132.59442,0.0,typical
132.60442,0.0,typical
132.61443,0.0,typical
132.62442,0.0,typical
132.63441,0.0,typical
132.64442,0.0,typical
132.65442,0.0,typical
132.66441,0.0,typical
132.67442,0.0,typical
132.68442,0.0,typical
132.69443,0.0,typical
132.70442,0.0,typical
132.71442,0.0,typical
132.72443,0.0,typical
132.73442,0.0,typical
132.74442,0.0,typical
132.75443,0.0,typical
132.76442,0.0,typical
132.77443,0.0,typical
132.78442,0.0,typical
132.79442,0.0,typical
132.80443,0.0,typical
132.81442,0.0,typical
132.82443,0.0,typical
132.83443,0.0,typical
132.84442,0.0,typical
132.85443,0.0,typical
132.86443,0.0,typical
132.87442,0.0,typical
132.88443,0.0,typical
132.89442,0.0,typical
132.90443,0.0,typical
132.91443,0.0,typical
132.92442,0.0,typical
132.93443,0.0,typical
132.94443,0.0,typical
132.95444,0.0,typical
132.96443,0.0,typical
132.97443,0.0,typical
132.98444,0.0,typical
132.99443,0.0,typical
133.00443,0.0,typical
133.01443,0.0,typical
133.02443,0.0,typical
133.03444,0.0,typical
133.04443,0.0,typical
133.05443,0.0,typical
133.06444,0.0,typical
133.07443,0.0,typical
133.08443,0.0,typical
133.09444,0.0,typical
133.10443,0.0,typical
133.11444,0.0,typical
133.12444,0.0,typical
133.13443,0.0,typical
133.14444,0.0,typical
133.15443,0.0,typical
133.16444,0.0,typical
133.17444,0.0,typical
133.18443,0.0,typical
133.19444,0.0,typical
133.20444,0.0,typical
133.21443,0.0,typical
133.22444,0.0,typical
133.23444,0.0,typical
133.24445,0.0,typical
133.25444,0.0,typical
133.26443,0.0,typical
133.27444,0.0,typical
133.28444,0.0,typical
133.29443,0.0,typical
133.30444,0.0,typical
133.31444,0.0,typical
133.32445,0.0,typical
133.33444,0.0,typical
133.34444,0.0,typical
133.35445,0.0,typical
133.36444,0.0,typical
133.37445,0.0,typical
133.38445,0.0,typical
133.39444,0.0,typical
133.40445,0.0,typical
133.41444,0.0,typical
133.42444,0.0,typical
133.43445,0.0,typical
133.44444,0.0,typical
133.45445,0.0,typical
133.46445,0.0,typical
133.47444,0.0,typical
133.48445,0.0,typical
133.49445,0.0,typical
133.50446,0.0,typical
133.51445,0.0,typical
133.52444,0.0,typical
133.53445,98.166374,typical
133.54445,97.21683,typical
133.55444,96.53408,typical
133.56445,96.34772,typical
133.57445,97.18774,typical
133.58446,98.08212,typical
133.59445,98.42791,typical
133.60445,98.38718,typical
133.61446,98.34961,typical
133.62445,98.57378,typical
133.63445,98.32521,typical
133.64445,98.53331,typical
133.65445,98.54154,typical
133.66446,98.27466,typical
133.67445,98.5753,typical
133.68445,98.43017,typical
133.69446,98.616394,typical
133.70445,98.597885,typical
133.71446,98.46476,typical
133.72446,98.51434,typical
133.73445,98.30314,typical
133.74446,98.42814,typical
133.75446,98.448425,typical
133.76445,98.59761,typical
133.77446,98.55307,typical
133.78445,98.55045,typical
133.79446,98.39034,typical
133.80446,98.5102,typical
133.81445,98.33494,typical
133.82446,98.43897,typical
133.83446,98.47867,typical
133.84445,98.45394,typical
133.85446,98.41134,typical
133.86446,98.555916,typical
133.87447,98.47058,typical
133.88446,98.42827,typical
133.89445,98.451614,typical
133.90446,98.38378,typical
133.91446,98.23027,typical
133.92447,98.5073,typical
133.93446,98.4674,typical
133.94446,98.79851,typical
133.95447,98.486565,typical
133.96446,98.39327,typical
133.97446,98.59176,typical
133.98447,98.34294,typical
133.99446,98.49347,typical
134.00447,98.58021,typical
134.01447,98.53908,typical
134.02446,98.429855,typical
134.03447,98.42859,typical
134.04446,98.56102,typical
134.05447,98.65934,typical
134.06447,98.60981,typical
134.07446,98.46571,typical
134.08447,98.46757,typical
134.09447,98.61186,typical
134.10446,98.457985,typical
134.11447,98.47287,typical
134.12447,98.38039,typical
134.13448,98.55287,typical
134.14447,98.40331,typical
134.15446,98.52367,typical
134.16447,98.54555,typical
134.17447,98.421684,typical
134.18446,98.50595,typical
134.19447,98.43988,typical
134.20447,98.55628,typical
134.21448,98.51704,typical
134.22447,98.58393,typical
134.23447,98.4711,typical
134.24448,98.710335,typical
134.25447,98.53871,typical
134.26448,98.367165,typical
134.27448,98.584496,typical
134.28447,98.38329,typical
134.29448,98.48366,typical
134.30447,98.41133,typical
134.31447,98.614044,typical
134.32448,98.38099,typical
134.33447,98.37701,typical
134.34448,98.536354,typical
134.35448,98.56417,typical
134.36447,98.50774,typical
134.37448,98.39599,typical
134.38448,98.62949,typical
134.39447,98.58317,typical
134.40448,98.45113,typical
134.41447,98.50274,typical
134.42448,98.59093,typical
134.43448,98.54065,typical
134.44447,98.448524,typical
134.45448,98.51125,typical
134.46448,98.5286,typical
134.47449,98.71043,typical
134.48448,98.431465,typical
134.49448,98.47651,typical
134.50449,98.49154,typical
134.51448,98.51554,typical
134.52448,98.46902,typical
134.53448,98.53377,typical
134.54448,98.71527,typical
134.55449,98.50217,typical
134.56448,98.43793,typical
134.57448,98.60845,typical
134.58449,98.315384,typical
134.59448,98.71698,typical
134.60449,98.442726,typical
134.61449,98.491104,typical
134.62448,98.53992,typical
134.63449,98.57266,typical
134.64449,98.38651,typical
134.65448,98.52903,typical
134.66449,98.60144,typical
134.67448,98.3312,typical
134.6845,98.653465,typical
134.69449,98.753006,typical
134.70448,98.5206,typical
134.7145,98.62828,typical
134.72449,98.53832,typical
134.73448,98.44497,typical
134.74449,98.381676,typical
134.75449,98.45339,typical
134.7645,98.484276,typical
134.77449,98.49037,typical
134.78448,98.54106,typical
134.7945,98.42332,typical
134.80449,98.48721,typical
134.8145,98.59018,typical
134.8245,98.62796,typical
134.83449,98.33578,typical
134.8445,98.612595,typical
134.85449,98.33312,typical
134.86449,98.61189,typical
134.8745,98.31408,typical
134.88449,98.54933,typical
134.8945,98.51028,typical
134.9045,98.547386,typical
134.91449,98.36999,typical
134.9245,98.400856,typical
134.9345,98.60173,typical
134.94449,98.40426,typical
134.9545,98.59513,typical
134.9645,98.4979,typical
134.9745,98.71596,typical
134.9845,98.611725,typical
134.99449,98.42346,typical
135.0045,98.40393,typical
135.0145,98.41415,typical
135.0245,98.380905,typical
135.0345,98.42595,typical
135.0445,98.607445,typical
135.0545,98.37832,typical
135.0645,98.64928,typical
135.0745,98.60681,typical
135.0845,98.30993,typical
135.0945,98.48604,typical
135.1045,98.607544,typical
135.1145,98.39653,typical
135.1245,98.640755,typical
135.1345,98.40562,typical
135.1445,98.60705,typical
135.15451,98.40872,typical
135.1645,98.456406,typical
135.1745,98.50927,typical
135.18451,98.58221,typical
135.1945,98.51633,typical
135.2045,98.387436,typical
135.21451,98.64799,typical
135.2245,98.326385,typical
135.23451,98.41156,typical
135.2445,98.509254,typical
135.2545,98.58177,typical
135.26451,98.46608,typical
135.2745,98.38211,typical
135.2845,98.57037,typical
135.29451,98.488205,typical
135.3045,98.32639,typical
135.31451,98.57486,typical
135.32451,98.619316,typical
135.3345,98.45346,typical
135.34451,98.41891,typical
135.3545,98.49129,typical
135.36452,98.41016,typical
135.37451,98.58289,typical
135.3845,98.432,typical
135.39452,98.49618,typical
135.40451,98.61091,typical
135.4145,98.51585,typical
135.42451,98.51431,typical
135.43451,98.44419,typical
135.44452,98.55496,typical
135.45451,98.45857,typical
135.46451,98.52825,typical
135.47452,98.35715,typical
135.48451,98.442276,typical
135.4945,98.57474,typical
135.50452,98.58696,typical
135.51451,98.44962,typical
135.52452,98.53721,typical
135.53452,98.39632,typical
135.54451,98.55402,typical
135.55452,98.56511,typical
135.56451,98.44757,typical
135.57452,98.4764,typical
135.58452,98.560555,typical
135.59451,98.6451,typical
135.60452,98.6144,typical
135.61452,98.519485,typical
135.62451,98.50385,typical
135.63452,98.417694,typical
135.64452,98.18513,typical
135.65453,98.446,typical
135.66452,98.55966,typical
135.67451,98.47749,typical
135.68452,98.66841,typical
135.69452,98.45997,typical
135.70453,98.61769,typical
135.71452,98.48414,typical
135.72452,98.42749,typical
135.73453,98.54764,typical
135.74452,98.625275,typical
135.75452,98.46706,typical
135.76453,98.39896,typical
135.77452,98.427925,typical
135.78453,98.493515,typical
135.79453,98.54193,typical
135.80452,98.43235,typical
135.81453,98.430046,typical
135.82452,98.39166,typical
135.83452,98.44555,typical
135.84453,98.54454,typical
135.85452,98.534836,typical
135.86453,98.55118,typical
135.87453,98.46708,typical
135.88452,98.4693,typical
135.89453,98.51392,typical
135.90453,98.6075,typical
135.91454,98.64788,typical
135.92453,98.700676,typical
135.93452,98.521675,typical
135.94453,98.51219,typical
135.95453,98.495445,typical
135.96452,98.69239,typical
135.97453,98.51556,typical
135.98453,98.38298,typical
135.99454,98.66984,typical
136.00453,98.466385,stress
136.01453,98.76796,stress
136.02454,98.584496,stress
136.03453,98.619385,stress
136.04453,98.656845,stress
136.05453,98.66037,stress
136.06453,98.39787,stress
136.07454,98.28687,stress
136.08453,98.52965,stress
136.09453,98.46302,stress
136.10454,98.44812,stress
136.11453,98.54611,stress
136.12454,98.64942,stress
136.13454,98.663246,stress
136.14453,98.46624,stress
136.15454,98.52749,stress
136.16454,98.41627,stress
136.17453,98.39514,stress
136.18454,98.46776,stress
136.19453,98.33389,stress
136.20454,98.43692,stress
136.21454,98.46528,stress
136.22453,98.45788,stress
136.23454,98.61297,stress
136.24454,98.59842,stress
136.25455,98.460915,stress
136.26454,98.32978,stress
136.27454,98.41775,stress
136.28455,98.43739,stress
136.29454,98.41508,stress
136.30453,98.39609,stress
136.31454,98.436844,stress
136.32454,98.37889,stress
136.33455,98.507454,stress
136.34454,98.4369,stress
136.35454,98.190285,stress
136.36455,98.37772,stress
136.37454,98.49128,stress
136.38454,98.36532,stress
136.39455,98.42011,stress
136.40454,98.38781,stress
136.41455,98.330536,stress
136.42455,98.48165,stress
136.43454,98.45933,stress
136.44455,98.42153,stress
136.45454,98.448135,stress
136.46455,98.44338,stress
136.47455,98.37099,stress
136.48454,98.42884,stress
136.49455,98.286804,stress
136.50455,98.337875,stress
136.51454,98.42315,stress
136.52455,98.41421,stress
136.53455,98.58081,stress
136.54456,98.31676,stress
136.55455,98.453186,stress
136.56454,98.376,stress
136.57455,98.52019,stress
136.58455,98.48156,stress
136.59454,98.54752,stress
136.60455,98.46027,stress
136.61455,98.32409,stress
136.62456,98.29956,stress
136.63455,98.43686,stress
136.64455,98.59867,stress
136.65456,98.49177,stress
136.66455,98.33806,stress
136.67456,98.54686,stress
136.68456,98.23941,stress
136.69455,98.35932,stress
136.70456,98.46523,stress
136.71455,98.34787,stress
136.72455,98.49944,stress
136.73456,98.38195,stress
136.74455,98.33421,stress
136.75456,98.44323,stress
136.76456,98.520134,stress
136.77455,98.20726,stress
136.78456,98.37327,stress
136.79456,98.17434,stress
136.80457,98.3413,stress
136.81456,98.59656,stress
136.82455,98.4023,stress
136.83456,98.43495,stress
136.84456,98.29678,stress
136.85455,98.39676,stress
136.86456,98.458725,stress
136.87456,98.39107,stress
136.88457,98.264626,stress
136.89456,98.42132,stress
136.90456,98.52124,stress
136.91457,98.283394,stress
136.92456,98.4758,stress
136.93456,98.22508,stress
136.94456,98.39587,stress
136.95456,98.45183,stress
136.96457,98.27605,stress
136.97456,98.35695,stress
136.98456,98.32578,stress
136.99457,98.24332,stress
137.00456,98.39756,stress
137.01457,98.32383,stress
137.02457,98.26048,stress
137.03456,98.35151,stress
137.04457,98.3256,stress
137.05457,98.396805,stress
137.06456,98.34869,stress
137.07457,98.43497,stress
137.08456,98.16184,stress
137.09457,98.31941,stress
137.10457,98.33229,stress
137.11456,98.34283,stress
137.12457,98.33175,stress
137.13457,98.52519,stress
137.14456,98.36373,stress
137.15457,98.37173,stress
137.16457,98.279175,stress
137.17458,98.2933,stress
137.18457,98.557556,stress
137.19456,98.32982,stress
137.20457,98.448006,stress
137.21457,98.28523,stress
137.22458,98.32522,stress
137.23457,98.24712,stress
137.24457,98.32577,stress
137.25458,98.41995,stress
137.26457,98.34604,stress
137.27457,98.3116,stress
137.28458,98.3076,stress
137.29457,98.23226,stress
137.30458,98.31565,stress
137.31458,98.53484,stress
137.32457,98.46479,stress
137.33458,98.449425,stress
137.34457,98.164055,stress
137.35458,98.18971,stress
137.36458,98.12985,stress
137.37457,98.32644,stress
137.38458,98.12104,stress
137.39458,98.58878,stress
137.40457,98.484116,stress
137.41458,98.19168,stress
137.42458,98.13114,stress
137.43459,98.19775,stress
137.44458,98.319885,stress
137.45457,98.36912,stress
