Time_Seconds,Skin_Temperature,Stress_Label
158.8053,34.047283,typical
158.81529,33.93367,typical
158.8253,34.03388,typical
158.8353,34.004387,typical
158.84529,33.998978,typical
158.8553,33.99865,typical
158.8653,33.97547,typical
158.8753,34.0069,typical
158.8853,33.954933,typical
158.8953,33.977676,typical
158.9053,34.01334,typical
158.9153,33.996777,typical
158.9253,34.046238,typical
158.9353,33.99887,typical
158.9453,33.962254,typical
158.9553,34.00533,typical
158.9653,33.967396,typical
158.9753,33.99818,typical
158.9853,33.994595,typical
158.9953,34.001522,typical
159.0053,33.990944,typical
159.0153,33.949097,typical
159.0253,34.051224,typical
159.03531,33.96965,typical
159.0453,33.98032,typical
159.0553,33.98133,typical
159.0653,34.04703,typical
159.0753,33.95623,typical
159.08531,33.99778,typical
159.0953,33.973824,typical
159.1053,33.979565,typical
159.11531,33.996784,typical
159.1253,34.026897,typical
159.1353,34.043613,typical
159.14531,33.988567,typical
159.1553,33.99048,typical
159.16531,33.98484,typical
159.17531,34.00049,typical
159.1853,34.053917,typical
159.19531,33.994026,typical
159.2053,34.03002,typical
159.21532,33.97718,typical
159.22531,33.95696,typical
159.2353,33.97157,typical
159.24532,34.01629,typical
159.25531,33.98286,typical
159.2653,33.98072,typical
159.27531,34.07385,typical
159.28531,34.00774,typical
159.29532,34.032417,typical
159.30531,34.007603,typical
159.3153,34.047413,typical
159.32532,33.989853,typical
159.33531,34.060436,typical
159.3453,34.049557,typical
159.35532,34.018093,typical
159.36531,34.021236,typical
159.37532,34.008633,typical
159.38531,34.020164,typical
159.39531,34.04755,typical
159.40532,33.956825,typical
159.41531,33.99977,typical
159.42532,34.045662,typical
159.43532,34.002815,typical
159.44531,34.02669,typical
159.45532,34.01899,typical
159.46532,34.00324,typical
159.47531,33.983486,typical
159.48532,34.05377,typical
159.49532,34.02469,typical
159.50533,33.976162,typical
159.51532,34.007828,typical
159.52531,33.996033,typical
159.53532,34.02246,typical
159.54532,34.002495,typical
159.55531,33.989216,typical
159.56532,34.023434,typical
159.57532,34.01696,typical
159.58533,33.996685,typical
159.59532,34.002934,typical
159.60532,34.02629,typical
159.61533,34.04256,typical
159.62532,34.002857,typical
159.63533,34.036526,typical
159.64532,34.06154,typical
159.65532,34.03408,typical
159.66533,34.033684,typical
159.67532,34.022434,typical
159.68532,34.09944,typical
159.69533,34.01561,typical
159.70532,34.016716,typical
159.71533,34.063267,typical
159.72533,33.990234,typical
159.73532,34.055958,typical
159.74533,34.07653,typical
159.75533,33.999,typical
159.76534,34.058804,typical
159.77533,34.020237,typical
159.78532,34.010525,typical
159.79533,34.027832,typical
159.80533,34.033764,typical
159.81532,34.065823,typical
159.82533,34.102745,typical
159.83533,34.052536,typical
159.84534,34.028366,typical
159.85533,34.109997,typical
159.86533,34.02498,typical
159.87534,34.048412,typical
159.88533,34.005085,typical
159.89532,34.03533,typical
159.90533,34.047165,typical
159.91533,34.004192,typical
159.92534,34.06853,typical
159.93533,34.03717,typical
159.94533,34.066704,typical
159.95534,34.102688,typical
159.96533,34.049774,typical
159.97534,34.106018,typical
159.98534,34.08629,typical
159.99533,34.06424,typical
160.00534,34.034973,typical
160.01534,34.029743,typical
160.02533,34.0421,typical
160.03534,34.058502,typical
160.04533,34.084927,typical
160.05534,34.012455,typical
160.06534,34.09205,typical
160.07533,34.022247,typical
160.08534,34.044353,typical
160.09534,34.005543,typical
160.10533,34.07553,typical
160.11534,34.082916,typical
160.12534,33.995064,typical
160.13535,34.003548,typical
160.14534,34.021755,typical
160.15533,34.064335,typical
160.16534,34.095974,typical
160.17534,34.09631,typical
160.18535,34.049152,typical
160.19534,34.105705,typical
160.20534,34.05416,typical
160.21535,34.074966,typical
160.22534,34.099506,typical
160.23534,34.114403,typical
160.24535,34.04597,typical
160.25534,34.04506,typical
160.26535,34.07898,typical
160.27534,34.054123,typical
160.28534,34.05489,typical
160.29535,34.11169,typical
160.30534,34.080936,typical
160.31535,34.07651,typical
160.32535,34.09942,typical
160.33534,34.05879,typical
160.34535,34.102066,typical
160.35535,34.06881,typical
160.36534,34.11218,typical
160.37535,34.064594,typical
160.38535,34.11689,typical
160.39536,34.046654,typical
160.40535,34.114017,typical
160.41534,34.055954,typical
160.42535,34.08483,typical
160.43535,34.113693,typical
160.44534,34.023315,typical
160.45535,34.11059,typical
160.46535,34.106327,typical
160.47536,34.124176,typical
160.48535,34.09173,typical
160.49535,34.082897,typical
160.50536,34.12718,typical
160.51535,34.093616,typical
160.52536,34.12096,typical
160.53535,34.081837,typical
160.54535,34.080166,typical
160.55536,34.071224,typical
160.56535,34.053238,typical
160.57535,34.126328,typical
160.58536,34.09001,typical
160.59535,34.157795,typical
160.60536,34.06578,typical
160.61536,34.080734,typical
160.62535,34.10008,typical
160.63536,34.085766,typical
160.64536,34.06963,typical
160.65535,34.063168,typical
160.66536,34.116787,typical
160.67535,34.069473,typical
160.68536,34.07765,typical
160.69536,34.09797,typical
160.70535,34.106953,typical
160.71536,34.105946,typical
160.72536,34.081203,typical
160.73537,34.1069,typical
160.74536,34.09646,typical
160.75536,34.08655,typical
160.76537,34.09276,typical
160.77536,34.112877,typical
160.78535,34.14045,typical
160.79536,34.09532,typical
160.80536,34.113674,typical
160.81537,34.1423,typical
160.82536,34.12037,typical
160.83536,34.10381,typical
160.84537,34.13902,typical
160.85536,34.076595,typical
160.86537,34.12098,typical
160.87537,34.10149,typical
160.88536,34.07502,typical
160.89537,34.07683,typical
160.90536,34.07678,typical
160.91536,34.16065,typical
160.92537,34.088135,typical
160.93536,34.128757,typical
160.94537,34.08628,typical
160.95537,34.16942,typical
160.96536,34.098476,typical
160.97537,34.14701,typical
160.98537,34.11365,typical
160.99536,34.11892,typical
161.00537,34.11836,typical
161.01537,34.135906,typical
161.02538,34.103382,typical
161.03537,34.10878,typical
161.04536,34.054764,typical
161.05537,34.125435,typical
161.06537,34.073555,typical
161.07538,34.11929,typical
161.08537,34.072655,typical
161.09537,34.090645,typical
161.10538,34.054874,typical
161.11537,34.127136,typical
161.12537,34.117184,typical
161.13538,34.104218,typical
161.14537,34.151257,typical
161.15538,34.13215,typical
161.16537,34.091194,typical
161.17537,34.08207,typical
161.18538,34.088753,typical
161.19537,34.14157,typical
161.20537,34.10348,typical
161.21538,34.10377,typical
161.22537,34.101986,typical
161.23538,34.169193,typical
161.24538,34.147057,typical
161.25537,34.118706,typical
161.26538,34.171036,typical
161.27538,34.148106,typical
161.28539,34.129646,typical
161.29538,34.125526,typical
161.30537,34.08284,typical
161.31538,34.150124,typical
161.32538,34.150993,typical
161.33537,34.129425,typical
161.34538,34.133743,typical
161.35538,34.15222,typical
161.36539,34.143764,typical
161.37538,34.12729,typical
161.38538,34.072495,typical
161.39539,34.114616,typical
161.40538,34.12356,typical
161.41539,34.13068,typical
161.42538,34.07954,typical
161.43538,34.126915,typical
161.44539,34.141323,typical
161.45538,34.17832,typical
161.46538,34.17294,typical
161.47539,34.093853,typical
161.48538,34.1505,typical
161.49539,34.183388,typical
161.50539,34.121872,typical
161.51538,34.152294,typical
161.52539,34.123615,typical
161.53539,34.202206,typical
161.54538,34.14014,typical
161.55539,34.158463,typical
161.56538,34.096493,typical
161.5754,34.109917,typical
161.58539,34.153267,typical
161.59538,34.16758,typical
161.6054,34.094887,typical
161.61539,34.143684,typical
161.6254,34.125057,typical
161.63539,34.158695,typical
161.64539,34.170975,typical
161.6554,34.164555,typical
161.66539,34.150635,typical
161.67538,34.19097,typical
161.6854,34.130863,typical
161.69539,34.175655,typical
161.7054,34.162205,typical
161.7154,34.153236,typical
161.72539,34.203606,typical
161.7354,34.155754,typical
161.74539,34.11486,typical
161.7554,34.130253,typical
161.7654,34.170002,typical
161.77539,34.136986,typical
161.7854,34.194794,typical
161.7954,34.17308,typical
161.80539,34.152702,typical
161.8154,34.133183,typical
161.8254,34.125042,typical
161.8354,34.194176,typical
161.8454,34.176147,typical
161.8554,34.209583,typical
161.8654,34.180782,typical
161.8754,34.13102,typical
161.88539,34.1478,typical
161.8954,34.15406,typical
161.9054,34.146824,typical
161.9154,34.153805,typical
161.9254,34.131805,typical
161.9354,34.13032,typical
161.9454,34.153767,typical
161.9554,34.14245,typical
161.96541,34.177364,typical
161.9754,34.151653,typical
161.9854,34.15162,typical
161.9954,34.17038,typical
162.0054,34.152615,typical
162.0154,34.142094,typical
162.0254,34.19492,typical
162.0354,34.123848,typical
162.04541,34.166264,typical
162.0554,34.154625,typical
162.0654,34.177044,typical
162.07541,34.164043,typical
162.0854,34.14135,typical
162.0954,34.128887,typical
162.10541,34.193153,typical
162.1154,34.159637,typical
162.12541,34.141167,typical
162.1354,34.12568,typical
162.1454,34.175835,typical
162.15541,34.210922,typical
162.1654,34.146008,typical
162.17542,34.190525,typical
162.18541,34.161015,typical
162.1954,34.190357,typical
162.20541,34.16059,typical
162.21541,34.18392,typical
162.2254,34.16413,typical
162.23541,34.174942,typical
162.2454,34.179035,typical
162.25542,34.20984,typical
162.26541,34.17506,typical
162.2754,34.237896,typical
162.28542,34.156673,typical
162.29541,34.14482,typical
162.30542,34.210194,typical
162.31541,34.181515,typical
162.32541,34.16871,typical
162.33542,34.11398,typical
162.34541,34.18822,typical
162.35541,34.20335,typical
162.36542,34.217216,typical
162.37541,34.232567,typical
162.38542,34.176037,typical
162.39542,34.177334,typical
162.40541,34.181137,typical
162.41542,34.14372,typical
162.42542,34.17651,typical
162.43541,34.125618,typical
162.44542,34.20242,typical
162.45541,34.219055,typical
162.46542,34.214867,typical
162.47542,34.201096,typical
162.48541,34.220554,typical
162.49542,34.198452,typical
162.50542,34.233543,typical
162.51543,34.135372,typical
162.52542,34.16763,typical
162.53542,34.212627,typical
162.54543,34.242252,typical
162.55542,34.235935,typical
162.56541,34.18094,typical
162.57542,34.243668,typical
162.58542,34.215237,typical
162.59543,34.24242,typical
162.60542,34.186863,typical
162.61542,34.19576,typical
162.62543,34.163826,typical
162.63542,34.225754,typical
162.64542,34.196796,typical
162.65543,34.165085,typical
162.66542,34.22069,typical
162.67543,34.223896,typical
162.68542,34.21249,typical
162.69542,34.20518,typical
162.70543,34.16906,typical
162.71542,34.15667,typical
162.72543,34.18329,typical
162.73543,34.191677,typical
162.74542,34.20117,typical
162.75543,34.16118,typical
162.76543,34.246685,typical
162.77542,34.176525,typical
162.78543,34.19435,typical
162.79543,34.174427,typical
162.80544,34.165516,typical
162.81543,34.215446,typical
162.82542,34.175797,typical
162.83543,34.175697,typical
162.84543,34.222675,typical
162.85544,34.166416,typical
162.86543,34.25982,typical
162.87543,34.214024,typical
162.88544,34.17566,typical
162.89543,34.197063,typical
162.90543,34.206085,typical
162.91544,34.19867,typical
162.92543,34.193924,typical
162.93544,34.229645,typical
162.94543,34.241505,typical
162.95543,34.210873,typical
162.96544,34.17189,typical
162.97543,34.200417,typical
162.98543,34.220737,typical
162.99544,34.240612,typical
163.00543,34.25266,typical
163.01544,34.19813,typical
163.02544,34.24839,typical
163.03543,34.27002,typical
163.04544,34.21594,typical
163.05544,34.230366,typical
163.06544,34.20026,typical
163.07544,34.214676,typical
163.08543,34.179306,typical
163.09544,34.228546,typical
163.10544,34.247654,typical
163.11543,34.22284,typical
163.12544,34.242416,typical
163.13544,34.17849,typical
163.14545,34.225235,typical
163.15544,34.19055,typical
163.16544,34.239376,typical
163.17545,34.181778,typical
163.18544,34.17423,typical
163.19543,34.279793,typical
163.20544,34.20802,typical
163.21544,34.206963,typical
163.22545,34.209404,typical
163.23544,34.169235,typical
163.24544,34.22807,typical
163.25545,34.211464,typical
163.26544,34.244156,typical
163.27545,34.22456,typical
163.28545,34.278698,typical
163.29544,34.1791,typical
163.30545,34.2264,typical
163.31544,34.232315,typical
163.32544,34.217495,typical
163.33545,34.24773,typical
163.34544,34.226547,typical
163.35545,34.239494,typical
163.36545,34.212437,typical
163.37544,34.214676,typical
163.38545,34.21869,typical
163.39545,34.252632,typical
163.40546,34.19554,typical
163.41545,34.282066,typical
163.42545,34.2414,typical
163.43546,34.21785,typical
163.44545,34.270855,typical
163.45544,34.210094,typical
163.46545,34.212902,typical
163.47545,34.239983,typical
163.48546,34.227,typical
163.49545,34.157402,typical
163.50545,34.244965,typical
163.51546,34.25295,typical
163.52545,34.180584,typical
163.53545,34.227818,typical
163.54546,34.23888,typical
163.55545,34.25174,typical
163.56546,34.187073,typical
163.57545,34.2508,typical
163.58545,34.201187,typical
163.59546,34.243122,typical
163.60545,34.221558,typical
163.61546,34.253613,typical
163.62546,34.224335,typical
163.63545,34.230488,typical
163.64546,34.240845,typical
163.65546,34.19843,typical
163.66545,34.188126,typical
163.67546,34.21958,typical
163.68546,34.200573,typical
163.69547,34.22233,typical
163.70546,34.176193,typical
163.71545,34.215897,typical
163.72546,34.195896,typical
163.73546,34.272724,typical
163.74545,34.222973,typical
163.75546,34.23545,typical
163.76546,34.262905,typical
163.77547,34.29507,typical
163.78546,34.23487,typical
163.79546,34.251957,typical
163.80547,34.260483,typical
163.81546,34.240124,typical
163.82547,34.258625,typical
163.83546,34.25825,typical
163.84546,34.24325,typical
163.85547,34.26801,typical
163.86546,34.24339,typical
163.87546,34.18728,typical
163.88547,34.25234,typical
163.89546,34.21783,typical
163.90547,34.280735,typical
163.91547,34.226593,typical
163.92546,34.273148,typical
163.93547,34.25553,typical
163.94547,34.295525,typical
163.95547,34.240124,typical
163.96547,34.263836,typical
163.97546,34.24325,typical
163.98547,34.237404,typical
163.99547,34.29561,typical
164.00546,34.27988,typical
164.01547,34.222816,typical
164.02547,34.27939,typical
164.03548,34.246796,typical
164.04547,34.26155,typical
164.05547,34.24755,typical
164.06548,34.245655,typical
164.07547,34.25094,typical
164.08546,34.267063,typical
164.09547,34.269344,typical
164.10547,34.268673,typical
164.11548,34.27668,typical
164.12547,34.234985,typical
164.13547,34.2901,typical
164.14548,34.208862,typical
164.15547,34.202816,typical
164.16548,34.241962,typical
164.17548,34.21903,typical
164.18547,34.266056,typical
164.19548,34.253006,typical
164.20547,34.255867,typical
164.21547,34.24997,typical
164.22548,34.2398,typical
164.23547,34.1582,typical
164.24548,34.25588,typical
164.25548,34.256374,typical
164.26547,34.27836,typical
164.27548,34.262585,typical
164.28548,34.28207,typical
164.29547,34.202785,typical
164.30548,34.201828,typical
164.31548,34.263496,typical
164.32549,34.248104,typical
164.33548,34.320133,typical
164.34547,34.271454,typical
164.35548,34.24695,typical
164.36548,34.25208,typical
164.37549,34.230164,typical
164.38548,34.269505,typical
164.39548,34.279408,typical
164.40549,34.287525,typical
164.41548,34.253525,typical
164.42548,34.219963,typical
164.43549,34.23058,typical
164.44548,34.241283,typical
164.45549,34.27764,typical
164.46548,34.253845,typical
164.47548,34.22094,typical
164.48549,34.256245,typical
164.49548,34.272648,typical
164.5055,34.291786,typical
164.51549,34.240723,typical
164.52548,34.237827,typical
164.53549,34.254807,typical
164.54549,34.273643,typical
164.55548,34.306274,typical
164.56549,34.317883,typical
164.57549,34.244026,typical
164.5855,34.211815,typical
164.59549,34.252827,typical
164.60548,34.227215,typical
164.6155,34.284393,typical
164.62549,34.245544,typical
164.63548,34.185326,typical
164.6455,34.323177,typical
164.65549,34.25748,typical
164.6655,34.26524,typical
164.67549,34.221317,typical
164.68549,34.276505,typical
164.6955,34.248436,typical
164.70549,34.224163,typical
164.7155,34.277847,typical
164.7255,34.307186,typical
164.73549,34.253574,typical
164.7455,34.2539,typical
164.7555,34.263493,typical
164.76549,34.271637,typical
164.7755,34.223995,typical
164.78549,34.2465,typical
164.7955,34.23688,typical
164.8055,34.264782,typical
164.81549,34.282146,typical
164.8255,34.27491,typical
164.8355,34.249603,typical
164.84549,34.30186,typical
164.8555,34.238995,typical
164.8655,34.229,typical
164.8755,34.178936,typical
164.8855,34.24079,typical
164.8955,34.227737,typical
164.9055,34.262794,typical
164.9155,34.231976,typical
164.9255,34.24864,typical
164.9355,34.254776,typical
164.9455,34.246532,typical
164.9555,34.26508,typical
164.9655,34.206394,typical
164.9755,34.223255,typical
164.9855,34.207947,typical
164.9955,34.27822,typical
165.00551,34.21972,typical
165.0155,34.20606,typical
165.0255,34.21815,typical
165.0355,34.267933,typical
165.0455,34.26342,typical
165.05551,34.225952,typical
165.0655,34.2734,typical
165.0755,34.222572,typical
165.08551,34.273693,typical
165.0955,34.222584,typical
165.1055,34.196728,typical
165.11551,34.236343,typical
165.1255,34.23443,typical
165.13551,34.265854,typical
165.14551,34.282772,typical
165.1555,34.209496,typical
165.16551,34.19308,typical
165.1755,34.269573,typical
165.1855,34.238365,typical
165.19551,34.258553,typical
165.2055,34.25514,typical
165.21552,34.2321,typical
165.22551,34.265087,typical
165.2355,34.281467,typical
165.24551,34.203278,typical
165.25551,34.249367,typical
165.26552,34.246986,typical
165.27551,34.277565,typical
165.2855,34.233593,typical
165.29552,34.241642,typical
165.30551,34.259174,typical
165.3155,34.229824,typical
165.32552,34.243134,typical
165.33551,34.219425,typical
165.34552,34.26081,typical
165.35551,34.24523,typical
165.36551,34.232952,typical
165.37552,34.2694,typical
165.38551,34.280132,typical
165.39551,34.30196,typical
165.40552,34.235474,typical
165.41551,34.22432,typical
165.42552,34.28738,typical
165.43552,34.252354,typical
165.44551,34.22164,typical
165.45552,34.21986,typical
165.46552,34.214252,typical
165.47552,34.271805,typical
165.48552,34.1899,typical
165.49551,34.21566,typical
165.50552,34.26063,typical
165.51552,34.20794,typical
165.52551,34.26909,typical
165.53552,34.21722,typical
165.54552,34.25189,typical
165.55553,34.21775,typical
165.56552,34.175232,typical
165.57552,34.224987,typical
165.58553,34.233715,typical
165.59552,34.276054,typical
165.60553,34.249844,typical
165.61552,34.23941,typical
165.62552,34.22684,typical
165.63553,34.263134,typical
165.64552,34.2213,typical
165.65552,34.3184,typical
165.66553,34.227818,typical
165.67552,34.335194,typical
165.68553,34.285675,typical
165.69553,34.240635,typical
165.70552,34.18736,typical
165.71553,34.264153,typical
165.72552,34.245075,typical
165.73552,34.225178,typical
165.74553,34.23778,typical
165.75552,34.251816,typical
165.76553,34.215485,typical
165.77553,34.32951,typical
165.78552,34.269936,typical
165.79553,34.21045,typical
165.80553,34.23499,typical
165.81554,34.24882,typical
165.82553,34.270668,typical
165.83553,34.237614,typical
165.84554,34.255646,typical
165.85553,34.276695,typical
165.86552,34.27165,typical
165.87553,34.25963,typical
165.88553,34.24896,typical
165.89554,34.2668,typical
165.90553,34.218895,typical
165.91553,34.248207,typical
165.92554,34.237858,typical
165.93553,34.22346,typical
165.94553,34.166603,typical
165.95554,34.227345,typical
165.96553,34.195824,typical
165.97554,34.1847,typical
165.98553,34.18464,typical
165.99553,34.250824,typical
166.00554,34.240353,typical
166.01553,34.206886,typical
166.02554,34.239887,typical
166.03554,34.22689,typical
166.04553,34.209293,typical
166.05554,34.226986,typical
166.06554,34.246593,typical
166.07553,34.205395,typical
166.08554,34.244976,typical
166.09554,34.189392,typical
166.10555,34.21273,typical
166.11554,34.252262,typical
166.12553,34.207436,typical
166.13554,34.23579,typical
166.14554,34.195045,typical
166.15555,34.21122,typical
166.16554,34.19966,typical
166.17554,34.18827,typical
166.18555,34.159286,typical
166.19554,34.196438,typical
166.20554,34.241222,typical
166.21555,34.21611,typical
166.22554,34.21346,typical
166.23555,34.288525,typical
166.24554,34.220074,typical
166.25554,34.181343,typical
166.26555,34.218544,typical
166.27554,34.21066,typical
166.28554,34.23336,typical
166.29555,34.214622,typical
166.30554,34.169044,typical
166.31555,34.2558,typical
166.32555,34.190247,typical
166.33554,34.198456,typical
166.34555,34.239124,typical
166.35555,34.215282,typical
166.36555,34.24323,typical
166.37555,34.25703,typical
166.38554,34.211975,typical
166.39555,34.203987,typical
166.40555,34.25585,typical
166.41554,34.194393,typical
166.42555,34.225597,typical
166.43555,34.182434,typical
166.44556,34.23792,typical
166.45555,34.21193,typical
166.46555,34.17718,typical
166.47556,34.22169,typical
166.48555,34.213276,typical
166.49554,34.21709,typical
166.50555,34.237904,typical
166.51555,34.194435,typical
166.52556,34.192844,typical
166.53555,34.184685,typical
166.54555,34.21487,typical
166.55556,34.215637,typical
166.56555,34.205063,typical
166.57556,34.21338,typical
166.58556,34.190907,typical
166.59555,34.192177,typical
166.60556,34.185238,typical
166.61555,34.177635,typical
166.62555,34.220776,typical
166.63556,34.24223,typical
166.64555,34.215324,typical
166.65556,34.17044,typical
166.66556,34.227325,typical
166.67555,34.217163,typical
166.68556,34.178707,typical
166.69556,34.185642,typical
166.70557,34.153866,typical
166.71556,34.225723,typical
166.72556,34.217396,typical
166.73557,34.203705,typical
166.74556,34.17262,typical
166.75555,34.127975,typical
166.76556,34.192394,typical
166.77556,34.093464,typical
166.78557,34.157074,typical
166.79556,34.18473,typical
166.80556,34.1685,typical
166.81557,34.208843,typical
166.82556,34.157925,typical
166.83556,34.180138,typical
166.84557,34.223167,typical
166.85556,34.18541,typical
166.86557,34.194996,typical
166.87556,34.188385,typical
166.88556,34.175793,typical
166.89557,34.137684,typical
166.90556,34.207493,typical
166.91557,34.18213,typical
166.92557,34.198135,typical
166.93556,34.177914,typical
166.94557,34.157955,typical
166.95557,34.159557,typical
166.96556,34.16923,typical
166.97557,34.195644,typical
166.98557,34.23806,typical
166.99557,34.20385,typical
167.00557,34.193623,typical
167.01556,34.255466,typical
167.02557,34.16159,typical
167.03557,34.1905,typical
167.04556,34.1605,typical
167.05557,34.162777,typical
167.06557,34.199165,typical
167.07558,34.18579,typical
167.08557,34.174168,typical
167.09557,34.191814,typical
167.10558,34.21465,typical
167.11557,34.207947,typical
167.12558,34.175983,typical
167.13557,34.145317,typical
167.14557,34.157616,typical
167.15558,34.137344,typical
167.16557,34.19464,typical
167.17557,34.15405,typical
167.18558,34.19001,typical
167.19557,34.16822,typical
167.20558,34.188194,typical
167.21558,34.207752,typical
167.22557,34.153374,typical
167.23558,34.18375,typical
167.24557,34.189205,typical
167.25558,34.159485,typical
167.26558,34.138744,typical
167.27557,34.146317,typical
167.28558,34.128506,typical
167.29558,34.132416,typical
167.30557,34.116432,typical
167.31558,34.235504,typical
167.32558,34.119724,typical
167.33559,34.171223,typical
167.34558,34.11379,typical
167.35558,34.174675,typical
167.36559,34.16812,typical
167.37558,34.137802,typical
167.38557,34.16549,typical
167.39558,34.185883,typical
167.40558,34.190945,typical
167.41559,34.159954,typical
167.42558,34.15549,typical
167.43558,34.157326,typical
167.44559,34.1417,typical
167.45558,34.123104,typical
167.46559,34.16359,typical
167.47559,34.205414,typical
167.48558,34.071,typical
167.49559,34.14854,typical
167.50558,34.16141,typical
167.51558,34.17269,typical
167.52559,34.159836,typical
167.53558,34.14505,typical
167.5456,34.15014,typical
167.55559,34.156116,typical
167.56558,34.171036,typical
167.57559,34.14513,typical
167.58559,34.15342,typical
167.59558,34.142616,typical
167.60559,34.102364,typical
167.61559,34.146633,typical
167.6256,34.140667,typical
167.63559,34.123543,typical
167.64558,34.098545,typical
167.6556,34.087,typical
167.66559,34.20494,typical
167.6756,34.159145,typical
167.6856,34.11139,typical
167.69559,34.127663,typical
167.7056,34.067825,typical
167.71559,34.145523,typical
167.72559,34.052643,typical
167.7356,34.188557,typical
167.74559,34.166283,typical
167.7556,34.202442,typical
167.7656,34.169285,typical
167.77559,34.134842,typical
167.7856,34.100857,typical
167.7956,34.16103,typical
167.8056,34.11788,typical
167.8156,34.11009,typical
167.82559,34.131718,typical
167.8356,34.0848,typical
167.8456,34.06552,typical
167.85559,34.092625,typical
167.8656,34.177406,typical
167.8756,34.07045,typical
167.8856,34.06816,typical
167.8956,34.151943,typical
167.9056,34.12061,typical
167.9156,34.121925,typical
167.9256,34.097916,typical
167.9356,34.176514,typical
167.9456,34.123302,typical
167.9556,34.083054,typical
167.9656,34.120293,typical
167.9756,34.10729,typical
167.9856,34.089558,typical
167.9956,34.111847,typical
168.0056,34.07829,typical
168.01561,34.100838,typical
168.0256,34.12817,typical
168.0356,34.07157,typical
168.04561,34.14061,typical
168.0556,34.108994,typical
168.0656,34.058437,typical
168.0756,34.084927,typical
168.0856,34.069942,typical
168.09561,34.10294,typical
168.1056,34.09977,typical
168.1156,34.05397,typical
168.12561,34.076008,typical
168.1356,34.10918,typical
168.1456,34.117542,typical
168.15561,34.072224,typical
168.1656,34.06469,typical
168.17561,34.137104,typical
168.18561,34.116375,typical
168.1956,34.10216,typical
168.20561,34.12294,typical
168.2156,34.102367,typical
168.22562,34.071865,typical
168.23561,34.08132,typical
168.2456,34.059,typical
168.25562,34.10451,typical
168.26561,34.07497,typical
168.2756,34.0942,typical
168.28561,34.039536,typical
168.29561,34.058254,typical
168.30562,34.084496,typical
168.31561,34.07604,typical
168.3256,34.084244,typical
168.33562,34.08607,typical
168.34561,34.093582,typical
168.35562,34.02152,typical
168.36562,34.041542,typical
168.37561,34.026512,typical
168.38562,34.0657,typical
168.39561,34.054276,typical
168.40561,34.09487,typical
168.41562,34.063877,typical
168.42561,34.068096,typical
168.43562,34.067444,typical
168.44562,34.057182,typical
168.45561,34.023525,typical
168.46562,34.083557,typical
168.47562,34.03208,typical
168.48561,34.04113,typical
168.49562,34.117416,typical
168.50562,34.082344,typical
168.51562,34.05635,typical
168.52562,34.037285,typical
168.53561,34.037655,typical
168.54562,34.094612,typical
168.55562,34.061745,typical
168.56563,34.02211,typical
168.57562,34.026917,typical
168.58562,34.02131,typical
168.59563,34.055454,typical
168.60562,34.05706,typical
168.61562,34.063198,typical
168.62563,34.03398,typical
168.63562,34.053608,typical
168.64563,34.044262,typical
168.65562,34.058224,typical
168.66562,34.085453,typical
168.67563,34.06021,typical
168.68562,34.098755,typical
168.69562,34.099636,typical
168.70563,34.049057,typical
168.71562,34.021667,typical
168.72563,34.056606,typical
168.73563,34.01305,typical
168.74562,34.02032,typical
168.75563,34.063854,typical
168.76562,34.05591,typical
168.77563,34.059544,typical
168.78563,34.06655,typical
168.79562,34.0642,typical
168.80563,34.037983,typical
168.81563,33.984943,typical
168.82562,34.038017,typical
168.83563,34.071472,typical
168.84563,34.00527,typical
168.85564,34.046276,typical
168.86563,34.068733,typical
168.87563,33.961075,typical
168.88564,33.97713,typical
168.89563,34.077724,typical
168.90564,34.0222,typical
168.91563,34.023033,typical
168.92563,34.02282,typical
168.93564,33.93607,typical
168.94563,33.99925,typical
168.95563,33.990307,typical
168.96564,34.00729,typical
168.97563,34.057816,typical
168.98564,34.014465,typical
168.99564,33.982525,typical
169.00563,34.019367,typical
169.01564,34.019512,typical
169.02563,33.961544,typical
169.03563,34.010326,typical
169.04564,34.01807,typical
169.05563,33.975716,typical
169.06564,34.00211,typical
169.07564,34.00308,typical
169.08563,34.022068,typical
169.09564,34.033844,typical
169.10564,33.98894,typical
169.11565,33.99732,typical
169.12564,33.966198,typical
169.13564,33.989212,typical
169.14565,33.990463,typical
169.15564,34.05466,typical
169.16563,34.004772,typical
169.17564,33.962574,typical
169.18564,34.042904,typical
169.19565,33.966175,typical
169.20564,34.00108,typical
169.21564,34.02921,typical
169.22565,33.95527,typical
169.23564,34.016663,typical
169.24564,33.952644,typical
169.25565,33.981388,typical
169.26564,33.941235,typical
169.27565,33.99601,typical
169.28564,33.955822,typical
169.29564,34.024227,typical
169.30565,33.997475,typical
169.31564,34.002655,typical
169.32565,33.963116,typical
169.33565,33.956963,typical
169.34564,33.991085,typical
169.35565,33.951824,typical
169.36565,33.98567,typical
169.37564,33.980408,typical
169.38565,33.99953,typical
169.39565,33.990177,typical
169.40565,33.92946,typical
169.41565,33.940674,typical
169.42564,33.964405,typical
169.43565,34.00038,typical
169.44565,33.986946,typical
169.45566,33.896526,typical
169.46565,33.926773,typical
169.47565,33.98094,typical
169.48566,33.972622,typical
169.49565,33.99926,typical
169.50565,33.96718,typical
169.51566,33.958538,typical
169.52565,33.980404,typical
169.53566,33.991318,typical
169.54565,33.9494,typical
