Time_Seconds,ECG,EDA,Skin_Temperature,SpO2,BVP,Accel_X,Accel_Y,Accel_Z,Stress_Label
145.28484,0.09459157,2.408402,34.47089,97.899055,1.2872329,-0.009251795,1.352943,2.3336813,stress
145.29485,-0.10706673,2.4207063,34.432953,97.93797,1.2912588,-0.06747086,-0.9469648,0.37109074,stress
145.30484,0.015592087,2.4212182,34.456886,97.81442,1.264848,-1.1553367,-0.3347009,1.4457586,stress
145.31483,-0.126614,2.4330328,34.423977,97.9724,1.2551239,1.1270552,-0.604718,0.1135831,stress
145.32484,0.18984541,2.4125662,34.47156,97.79716,1.2140846,-0.0019370194,0.38419145,1.564439,stress
145.33484,-0.14686173,2.4102852,34.534424,98.066414,1.1535631,0.045074455,1.0585394,0.2353548,stress
145.34485,0.0280288,2.4124715,34.525295,97.86926,1.104444,1.1128926,-0.061061624,1.2038244,stress
145.35484,0.03952738,2.4149241,34.478676,98.04502,1.0546914,0.43233615,0.45712757,0.7209003,stress
145.36484,0.15366729,2.3987901,34.50981,97.84415,0.9525334,0.22202887,0.0016051228,0.07125891,stress
145.37485,-0.0973181,2.4206977,34.46544,97.72602,0.8387654,-0.07924782,1.4117017,0.86703116,stress
145.38484,0.11362523,2.4025054,34.44543,97.864006,0.78573716,-0.32416886,-0.26048708,0.32968965,stress
145.39485,-0.15497099,2.4222085,34.469017,97.93288,0.63716483,0.7189752,0.39680097,0.74439436,stress
145.40485,0.07194946,2.3986802,34.413246,98.06019,0.6576266,0.054224726,0.30291355,2.0989113,stress
145.41484,-0.08884552,2.4086125,34.52216,97.8385,0.52202946,0.93817735,-0.6267408,0.32400453,stress
145.42485,0.24209048,2.418654,34.45275,98.06554,0.32513776,1.5315073,-0.056994513,1.1535528,stress
145.43484,0.033140007,2.4162567,34.48109,97.882996,0.26983318,0.9397623,0.9686585,2.0055263,stress
145.44484,0.42010772,2.4127967,34.470493,97.9442,0.15655775,1.0823126,-0.09913005,1.6791438,stress
145.45485,0.25554428,2.4238434,34.49107,97.8386,0.02071162,0.7220197,0.6810189,1.1749092,stress
145.46484,0.5495911,2.3923864,34.503548,97.748886,-0.09766011,0.4032847,0.2803808,2.149187,stress
145.47485,0.11854506,2.4121084,34.48743,97.896614,-0.24660887,0.7044449,0.5900838,0.49809337,stress
145.48485,0.2890728,2.4164333,34.54094,97.86605,-0.39411613,-0.695999,-0.3883136,1.3230634,stress
145.49484,-0.021781728,2.4350212,34.444405,97.87633,-0.4876989,-0.72982144,1.1739357,1.2858732,stress
145.50485,0.09714964,2.4262626,34.47005,98.166916,-0.4989155,0.035332933,0.8165229,1.2761525,stress
145.51485,-0.11244576,2.3975265,34.461266,98.0759,-0.6111181,1.2525367,0.15762925,2.2458413,stress
145.52484,0.06631416,2.4036143,34.491745,97.904755,-0.7380802,0.27973703,0.5076594,0.6443936,stress
145.53485,0.021343615,2.3976147,34.440365,98.0234,-0.81349915,0.53370845,-0.124020755,1.4685235,stress
145.54485,0.110371105,2.4070172,34.53304,98.17175,-0.89004225,0.48927313,-0.75489575,0.98036194,stress
145.55486,-0.15501404,2.4083312,34.44127,97.78254,-1.0069362,-0.13607095,-1.1896566,-0.008843979,stress
145.56485,0.13684615,2.4051535,34.50419,98.07407,-1.0732017,-0.8605447,-0.72806996,2.3109019,stress
145.57484,-0.03734512,2.41842,34.472412,97.868935,-1.1751435,-0.50126404,-1.6094508,0.8390246,stress
145.58485,0.13518657,2.4201934,34.456944,98.00337,-1.2142782,-0.30452564,0.5592095,2.8773737,stress
145.59485,-0.06188529,2.4062693,34.505817,97.859856,-1.2349521,0.34859252,0.62652034,1.6930943,stress
145.60486,0.106179185,2.4105349,34.451756,97.90334,-1.2285845,-0.7096415,-1.1916271,1.0877767,stress
145.61485,-0.08250324,2.3912697,34.48706,98.017456,-1.271354,-0.8398947,0.108983725,-0.7809783,stress
145.62485,0.08337056,2.4184165,34.550312,98.09776,-1.2864681,-0.3935837,0.89647204,-0.3791966,stress
145.63486,-0.22281453,2.3910387,34.496113,97.96383,-1.3051468,-1.3760649,-0.6733308,1.1061486,stress
145.64485,0.1351587,2.4029691,34.50954,97.94739,-1.2986057,0.35457262,0.34449401,2.096249,stress
145.65485,-0.09457636,2.4199123,34.484203,97.93956,-1.2612119,0.5730872,1.2722433,0.36049432,stress
145.66486,0.044014692,2.404238,34.476128,98.01539,-1.2250892,-0.1901513,-0.2153365,2.121956,stress
145.67485,-0.113734186,2.4146016,34.511635,97.891396,-1.1505598,-0.8300071,-0.48288766,1.5753294,stress
145.68486,0.064307354,2.3999548,34.482956,97.83288,-1.0749173,-0.15523264,0.3726405,0.5973,stress
145.69485,-0.12580715,2.3918698,34.424347,97.7898,-1.0068072,0.50882095,-1.7409679,1.3086236,stress
145.70485,0.08079287,2.4141676,34.50304,97.84138,-0.9980227,-1.1994189,1.9217348,1.3515159,stress
145.71486,-0.11381748,2.4248154,34.4703,98.02655,-0.9504053,0.4687719,0.8549165,0.67979324,stress
145.72485,0.11979424,2.4382074,34.45835,97.95665,-0.82517844,-0.89033455,-0.73412275,0.39616317,stress
145.73485,-0.18908802,2.4162512,34.445995,97.796684,-0.75657016,0.16295882,1.012883,1.8131182,stress
145.74486,0.09588827,2.397039,34.540676,98.0055,-0.5956314,-1.2486494,-0.5913742,1.2371529,stress
145.75485,-0.116831996,2.4115705,34.508793,97.993774,-0.50284845,0.26009208,0.82807994,0.794543,stress
145.76486,-0.025536215,2.40387,34.490967,97.93726,-0.3585673,-0.14162935,0.4122028,0.89259344,stress
145.77486,-0.04648569,2.4098334,34.551052,97.94882,-0.22498435,1.3575591,1.1941177,0.2728318,stress
145.78485,0.18772209,2.4164338,34.491844,97.974976,-0.112516195,0.31134865,0.6656929,0.2540313,stress
145.79486,-0.1268457,2.4058764,34.52261,97.96072,-0.0045198575,-1.232886,1.9584486,1.4555479,stress
145.80486,0.18220581,2.4220164,34.474953,97.84919,0.02536551,-0.3287782,0.18407722,1.0491292,stress
145.81487,-0.1808773,2.3893385,34.450043,98.08462,0.13986209,1.3924264,0.66453767,0.7427901,stress
145.82486,0.10605868,2.4141626,34.470238,98.138054,0.2928437,-0.53354615,0.31396833,0.51204103,stress
145.83485,-0.028128678,2.409801,34.46356,97.86685,0.388955,0.13325186,0.3417275,1.5083271,stress
145.84486,-0.033924326,2.396051,34.4918,97.98022,0.5647407,-0.6001394,-0.9237603,1.5765158,stress
145.85486,-0.08814825,2.4083555,34.50775,98.10404,0.6402118,0.58272606,-0.78289604,-1.0544788,stress
145.86485,0.059439763,2.3915472,34.497063,97.934364,0.77329606,-0.47592372,0.8548865,1.5519933,stress
145.87486,-0.070151985,2.3837664,34.449806,97.91275,0.860129,0.04967745,-0.026336271,1.1529344,stress
145.88486,0.06533134,2.4227467,34.51363,98.02635,0.9661039,1.3616493,0.13491325,0.29956672,stress
145.89487,-0.1721041,2.4176059,34.51618,97.938995,1.0353712,1.292758,-0.12808257,1.0862565,stress
145.90486,0.11311972,2.4011312,34.47682,98.15089,1.0290288,-0.07181052,-1.205691,0.70120525,stress
145.91486,-0.044747915,2.394328,34.48171,98.03117,1.0950111,-0.6495633,-0.9042725,1.9784011,stress
145.92487,0.13930465,2.409864,34.536552,97.906944,1.2280619,-0.20100255,0.6640568,0.40890607,stress
145.93486,-0.13365299,2.432219,34.52373,97.99265,1.2200156,0.760147,0.41089353,1.6864209,stress
145.94487,0.031515744,2.3830242,34.540108,97.908005,1.2496438,-0.10161753,0.48972479,0.49061328,stress
145.95486,-0.22092515,2.4170763,34.468384,97.95151,1.2464839,-0.17028221,-0.38155377,2.3272312,stress
145.96486,0.14804164,2.4079502,34.54364,97.941864,1.3125094,0.6165586,1.8901653,0.23494114,stress
145.97487,-0.11409558,2.380478,34.51064,98.079765,1.2819501,0.00162477,-0.3067081,1.2361646,stress
145.98486,0.047067907,2.3833134,34.56741,97.76847,1.2618618,1.8340486,-0.6438282,2.1361685,stress
145.99486,-0.11738592,2.4041135,34.429684,97.70181,1.2256624,1.0803251,0.6209803,2.7198172,stress
146.00487,0.09721457,2.4049232,34.47647,97.89091,1.2162212,-1.3927314,0.4435536,2.2988043,stress
146.01486,-0.07063012,2.3973176,34.4867,97.95757,1.1742328,-0.33976996,0.8509318,0.58334565,stress
146.02487,0.17798015,2.4029775,34.494335,97.86242,1.1209148,-1.3366159,0.5504117,1.7329261,stress
146.03487,0.07636112,2.4191833,34.532158,97.90761,1.0931759,-0.38389835,1.2052829,1.3859241,stress
146.04486,0.30903065,2.3894088,34.51817,97.99052,1.0161802,-0.3837835,0.043179806,0.6003336,stress
146.05487,0.21426441,2.4085698,34.50261,97.86702,0.88748443,1.1307056,0.49602178,0.48750773,stress
146.06487,0.43201086,2.4105244,34.4809,98.10457,0.80036193,-0.09867699,-0.48849767,0.94500524,stress
146.07486,0.17514451,2.4084246,34.5588,98.14102,0.70458436,-0.40231884,-0.53840756,1.3860816,stress
146.08487,0.25594366,2.399624,34.465496,98.07864,0.5722086,-0.3506378,-1.1227884,0.37220618,stress
146.09486,-0.02615681,2.4201427,34.464764,97.98068,0.45882505,-0.32399684,0.21430685,0.51488036,stress
146.10487,0.04445059,2.3788567,34.544632,97.98476,0.44031084,0.22278154,0.2664121,0.8977247,stress
146.11487,-0.06729807,2.3633695,34.457043,97.8861,0.3034111,-0.93433845,1.0465589,0.05979271,stress
146.12486,0.102038726,2.3702145,34.464123,97.993645,0.1755544,-0.55410767,0.030792605,1.174236,stress
146.13487,-0.21841395,2.3394566,34.492363,97.95257,0.049308743,-0.5782534,0.5822575,-0.404791,stress
146.14487,0.06720668,2.3646936,34.511883,97.81582,-0.0582032,0.13082567,1.122177,1.3390658,stress
146.15488,-0.11810549,2.360999,34.44848,98.11622,-0.19206949,-1.7000664,0.2063042,0.13436152,stress
146.16487,0.0681819,2.3584578,34.51346,97.81627,-0.32855052,0.004544241,-0.47607577,0.6625396,stress
146.17487,-0.1140285,2.3525424,34.520447,97.91095,-0.4784906,-1.1399089,-0.25503707,2.1739843,stress
146.18488,-0.02242507,2.373199,34.521145,97.809105,-0.5638493,-0.35458595,0.578761,1.1556773,stress
146.19487,-0.07146597,2.3551753,34.52068,97.91626,-0.711843,0.4178657,-0.74929553,1.4889808,stress
146.20486,0.034439784,2.3665848,34.496864,97.947784,-0.7134913,0.6410013,-0.08300278,2.2886758,stress
146.21487,-0.15076822,2.3566117,34.47872,97.85592,-0.8068666,-0.63285065,0.0939936,0.9289365,stress
146.22487,0.13551222,2.3450613,34.4864,97.91754,-0.8941955,0.18675406,1.6034377,0.9893202,stress
146.23488,-0.20294094,2.3615098,34.575836,97.90682,-0.96327144,0.11720474,0.29657096,1.5010802,stress
146.24487,0.07487705,2.3722956,34.50797,97.766815,-1.0409268,1.3143088,0.7516979,1.4624374,stress
146.25487,-0.103308395,2.3790772,34.52767,98.123604,-1.1392949,-0.73001856,-0.13572934,1.3233986,stress
146.26488,0.00969946,2.3440108,34.50643,98.04583,-1.1947474,-0.20163274,-0.32943732,0.7067184,stress
146.27487,-0.09527876,2.3720229,34.544514,97.95302,-1.2112222,-0.524197,-1.015129,-0.13957986,stress
146.28487,0.033635627,2.355861,34.56198,98.13442,-1.2444025,1.6300219,0.83107287,0.9557467,stress
146.29488,-0.019360948,2.3461566,34.504364,98.04456,-1.2891742,0.7059414,0.17565274,-0.032415677,stress
146.30487,0.012647096,2.356496,34.502644,98.00101,-1.2751285,-0.86685234,-0.32551646,1.3383951,stress
146.31488,-0.19525501,2.3718612,34.48857,97.83283,-1.283416,0.66717964,0.91494817,1.8575506,stress
146.32487,-0.06092192,2.3623264,34.50191,97.860756,-1.2759427,0.30715296,0.48882967,1.7328407,stress
146.33487,-0.1396253,2.3697004,34.528572,98.03448,-1.2419379,-0.23226638,-1.539253,1.2185007,stress
146.34488,-0.021887656,2.3639927,34.5731,97.81348,-1.2468593,-0.15425396,0.17744961,1.4949191,stress
146.35487,-0.20156668,2.356807,34.52053,97.985245,-1.19396,-0.2800013,2.05264,-0.05083249,stress
146.36488,-0.0818385,2.3580146,34.492577,97.887825,-1.1175563,0.13528381,0.11043887,0.64127725,stress
146.37488,-0.16213536,2.3751142,34.514828,97.98109,-1.022377,1.2783347,-0.8799328,0.21275733,stress
146.38487,0.033774476,2.3535135,34.552868,98.01591,-0.9687525,-1.5207981,0.41750476,1.5516165,stress
146.39488,-0.018001545,2.3593516,34.555138,98.04329,-0.8264948,0.39067444,-0.59593827,0.20055766,stress
146.40488,0.12787849,2.3680158,34.52698,98.15997,-0.8662403,-0.117851935,0.21068993,3.0017297,stress
146.41487,-0.100807905,2.3607624,34.50625,97.85261,-0.8052516,0.54275954,-0.81766564,1.5708472,stress
146.42488,-0.023787457,2.3658438,34.501377,97.81408,-0.636068,-0.35148203,-0.33241966,-0.049916808,stress
146.43488,-0.19248597,2.3669071,34.511288,98.12453,-0.53835976,0.3880798,0.19250986,0.21944456,stress
146.44489,-0.08103387,2.3662677,34.52892,97.94182,-0.41141465,-0.17225532,-0.27534428,0.39462626,stress
146.45488,-0.101108745,2.3480968,34.522453,98.00084,-0.2890554,0.82505727,-0.5196775,0.12311559,stress
146.46487,0.01759398,2.3590467,34.494926,98.055176,-0.09123066,0.59062964,0.22473273,0.63796794,stress
146.47488,-0.15016742,2.3465378,34.52165,97.91604,-0.0012500752,0.4271565,-0.17618921,0.9499522,stress
146.48488,-0.0320805,2.354799,34.569485,97.98558,0.12825197,1.4982347,-0.38721243,0.58581823,stress
146.49489,-0.13540384,2.3674936,34.55815,98.00272,0.27358952,-1.7520348,0.36637518,-0.18364309,stress
146.50488,0.024565063,2.3615842,34.49443,97.9103,0.26399112,1.077973,0.10054473,1.7116185,stress
146.51488,-0.16340217,2.362154,34.537262,98.132286,0.34507513,-0.37151107,0.97070044,-0.012693405,stress
146.52489,0.010431357,2.3489394,34.537914,98.00717,0.49859452,-0.47841766,0.3275264,1.6949605,stress
146.53488,-0.11370484,2.380227,34.511658,97.942,0.5991483,-0.93046117,0.22167833,0.4506052,stress
146.54488,-0.013113663,2.3435118,34.51276,97.87405,0.70493,0.5094748,-0.9179989,0.67986465,stress
146.55489,-0.18099931,2.3747118,34.54578,98.07004,0.8233777,0.15288009,-0.4548586,1.6682974,stress
146.56488,0.06943486,2.3635466,34.545994,97.76466,0.96804684,0.6885049,-0.51612335,2.0400543,stress
146.57489,-0.09791838,2.3471897,34.525436,97.925934,0.99946594,0.22450624,-1.5769794,0.32490644,stress
146.58488,0.059031114,2.341675,34.54603,97.91904,1.1148378,-0.50507355,-0.20539737,0.6329998,stress
146.59488,-0.13928707,2.361769,34.56069,98.09653,1.169484,0.64863646,-0.14631417,1.6983911,stress
146.60489,0.0055860803,2.3601186,34.485615,97.95447,1.1623628,-0.14559765,0.5882555,0.51429677,stress
146.61488,-0.20413385,2.3515081,34.51948,97.8039,1.2437936,0.08543003,-0.13719569,1.0065593,stress
146.62488,0.0548468,2.3527496,34.538307,98.02945,1.2587469,0.9472733,-0.32431325,0.7528108,stress
146.63489,-0.15941593,2.3712485,34.552765,97.9839,1.2803373,-0.420629,-1.1716058,0.96751356,stress
146.64488,0.18286067,2.3508394,34.571003,97.93159,1.2665377,-0.12578666,0.1297095,0.57159966,stress
146.65489,0.008232281,2.361411,34.522556,97.99643,1.3126807,0.06765887,0.41672108,0.68329656,stress
146.66489,0.34090552,2.3770578,34.506325,97.84012,1.3069565,0.06774914,0.5658035,0.57827425,stress
146.67488,0.26669163,2.3551939,34.505756,97.74895,1.2367538,0.08477393,1.1256961,0.65090847,stress
146.68489,0.41436565,2.368442,34.547527,97.87174,1.2244884,0.267718,0.29897925,2.1047525,stress
146.69489,0.11687847,2.363377,34.477757,97.96967,1.1565691,-0.13299583,0.18687549,0.011972034,stress
146.7049,0.2797299,2.3685534,34.531345,98.00049,1.1480387,-0.19117396,0.1679066,-0.25207204,stress
146.71489,-0.18036538,2.3642797,34.480114,97.92501,1.0811322,0.8711174,-0.91633695,1.9351155,stress
146.72488,0.021161996,2.3739338,34.516155,97.975105,1.0395974,-0.912289,-0.90231323,1.6460294,stress
146.7349,-0.25485575,2.356659,34.532085,97.98065,0.9584729,-0.44948068,-0.95557964,0.23657252,stress
146.74489,-0.05034261,2.3534021,34.559177,97.88293,0.838773,0.82416517,-0.0699805,1.0329622,stress
146.75488,-0.18770412,2.361778,34.522167,97.94259,0.7334682,0.82824934,0.986666,1.1050282,stress
146.7649,0.0135462135,2.376802,34.506836,98.04809,0.63882124,-0.0008286976,-0.16081591,1.7632083,stress
146.77489,-0.17412278,2.3469012,34.544018,98.012,0.50637203,-0.3661032,0.20488523,0.15257215,stress
146.7849,0.039957285,2.3573458,34.510258,97.96919,0.35596967,-0.4252276,-0.6027165,1.2604415,stress
146.79489,-0.29539716,2.3414474,34.540638,97.93471,0.23158221,0.1872843,1.1924956,0.7154782,stress
146.80489,0.04034529,2.3709896,34.543343,97.976036,0.23759079,-0.09056817,-0.4546583,1.4130104,stress
146.8149,-0.16267739,2.3700686,34.588886,97.89252,0.097918086,0.8047696,-0.15299281,0.7981719,stress
146.82489,-0.039626647,2.3680546,34.57164,97.89607,-0.014448402,0.092065126,0.77749527,1.152465,stress
146.83488,-0.19115266,2.3576965,34.505993,97.975,-0.17812921,0.23566504,-0.9096735,0.5886597,stress
146.8449,-0.007819839,2.334282,34.483322,97.845184,-0.31369314,0.23384388,-0.28404376,0.8667455,stress
146.85489,-0.20600107,2.347424,34.53443,97.98895,-0.4242046,-0.37057957,1.5112773,0.5932932,stress
146.8649,0.02650322,2.3566797,34.588646,98.03584,-0.5270463,-0.3149399,0.22770186,0.8858494,stress
146.8749,-0.15305758,2.3454642,34.527573,98.03588,-0.63850445,0.14903675,-0.60407835,1.2965596,stress
146.88489,-0.094350174,2.3726163,34.488144,97.868385,-0.7727793,1.6971722,-0.5186751,1.6131703,stress
146.8949,-0.21839367,2.3445807,34.56882,98.114296,-0.8800205,-0.40508056,-0.9661862,0.54716086,stress
146.90489,0.04273486,2.3623788,34.536133,97.88139,-0.87680733,0.25297675,0.7813788,1.1479136,stress
146.9149,-0.16476078,2.3633792,34.483765,97.84619,-0.9828509,0.048571054,-0.36841702,1.515948,stress
146.9249,-0.030746527,2.3751645,34.524555,97.98567,-1.041599,-0.86769104,0.5341183,0.68208784,stress
146.93489,-0.22587368,2.3445632,34.50808,98.01312,-1.1161524,1.2829225,1.1677598,1.1755459,stress
146.9449,-0.020475984,2.3540697,34.522682,97.91509,-1.1680456,-0.35919762,1.0507263,1.5519363,stress
146.9549,-0.09455623,2.3446264,34.48771,98.03237,-1.2150745,0.71863157,-0.60687613,0.6420882,stress
146.96489,-0.058419395,2.3471115,34.56907,97.92486,-1.257588,-0.081954576,-0.037736382,0.40988052,stress
146.9749,-0.124039836,2.3615434,34.53289,97.92413,-1.2955163,-1.0060204,-0.71817535,1.0634255,stress
146.9849,0.056955755,2.3583035,34.465572,97.78271,-1.2786816,-0.06324906,-0.7207707,1.3344018,stress
146.9949,-0.20319286,2.349996,34.550697,97.94291,-1.2856326,-0.86315906,0.2665256,0.3976884,stress
147.0049,0.16097821,2.3631449,34.52398,98.1277,-1.2673362,0.25185648,-0.11215203,0.8624353,stress
147.0149,-0.052331425,2.375127,34.49238,97.925896,-1.239888,0.47479504,-0.17470291,0.45013618,stress
147.0249,0.038808927,2.3536382,34.47225,97.87506,-1.2435609,0.9524404,0.36998424,0.3424014,stress
147.0349,-0.19303504,2.3543248,34.49563,97.96861,-1.2110864,-0.20863786,-2.0835662,2.3547788,stress
147.0449,-0.08231771,2.345081,34.554947,97.8419,-1.1210455,0.36064845,0.28541568,1.1198303,stress
147.0549,-0.21496937,2.3563914,34.550644,97.9308,-1.0273191,-0.022432253,-0.85719824,1.1295074,stress
147.0649,-0.0837449,2.356359,34.58688,97.97569,-0.98814523,0.8231092,-0.6469849,0.78082746,stress
147.0749,-0.17004658,2.364943,34.529118,97.73195,-0.88213533,-0.53364223,-0.4554266,0.9209356,stress
147.0849,-0.012803987,2.3469036,34.55988,97.91625,-0.7500484,-0.03506216,-0.11437828,0.82863903,stress
147.0949,-0.13267109,2.3472037,34.497467,97.909004,-0.68914735,-0.30280316,-0.38536844,0.3824098,stress
147.1049,-0.043042693,2.3485227,34.58257,97.756996,-0.6929088,-0.41380268,0.1833925,1.1850631,stress
147.1149,-0.24190232,2.364224,34.5083,98.13522,-0.5619487,0.23636654,-0.3871482,-0.00042932993,stress
147.12491,-0.014652833,2.3602324,34.57138,97.93137,-0.463466,0.43554214,-0.8515847,1.4780451,stress
147.1349,-0.20701703,2.3456388,34.548786,98.02193,-0.3023274,-0.0619581,-1.2368894,0.6055025,stress
147.1449,-0.041178964,2.3592896,34.485516,98.139496,-0.20560831,0.008306657,0.049107525,0.79256874,stress
147.1549,-0.19451463,2.3623369,34.56096,97.84175,-0.080690295,-1.3977041,-0.0074946387,1.4574672,stress
147.1649,0.005361773,2.3578334,34.53329,97.76005,0.05984524,0.66054034,1.4485924,0.27636936,stress
147.1749,-0.2080583,2.3657925,34.55912,97.8438,0.20092128,-0.77186143,-1.8880415,1.1851532,stress
147.1849,0.006354548,2.3653634,34.500443,97.83673,0.3394601,1.2519495,-1.4883796,1.0848584,stress
147.1949,-0.090892926,2.360141,34.547733,97.77263,0.447652,-0.051151413,1.0244776,1.0025452,stress
147.20491,-0.06460748,2.3525262,34.54031,97.921326,0.47022432,-1.2541244,-1.2330872,1.4934388,stress
147.2149,-0.13250557,2.3618343,34.531193,98.03905,0.5755415,1.169847,-0.83714145,0.67738646,stress
147.2249,-0.032779016,2.353918,34.550377,98.21652,0.6993308,-0.63319314,-0.46934462,0.255017,stress
147.23491,-0.18668202,2.34418,34.531666,98.05102,0.79109216,0.6352817,0.7657978,-0.12253416,stress
147.2449,0.009855457,2.3675241,34.51635,98.012314,0.9115453,-0.28559846,-0.51310265,1.021717,stress
147.25491,-0.07438182,2.374575,34.58548,97.957695,1.0178568,0.2699757,-0.17657408,1.714476,stress
147.26491,0.20838149,2.3656473,34.577827,97.92489,1.0241842,0.8047712,-0.09318335,0.96807164,stress
147.2749,0.17358446,2.3679955,34.5504,97.93032,1.125835,0.39177826,0.5223554,-0.24562122,stress
147.28491,0.29389998,2.3372455,34.549324,97.83823,1.2025461,-0.45793143,-0.7676136,-0.72201955,stress
147.2949,0.22909,2.360391,34.454525,98.06818,1.2042499,-0.44871348,-0.46723717,0.14490458,stress
147.3049,0.24338841,2.363141,34.52153,98.054565,1.2418337,0.13810138,1.2040056,2.025164,stress
147.31491,0.010696836,2.3721793,34.544144,98.004776,1.2684873,0.5322649,0.6784876,1.8401611,stress
147.3249,0.022921942,2.3640723,34.572872,98.08253,1.2957467,1.4352716,0.7682816,0.6519971,stress
147.33492,-0.18716499,2.3637483,34.566658,97.94492,1.323399,-0.0667218,0.42340842,1.9892083,stress
147.34491,-0.11983261,2.3490446,34.53772,97.92305,1.2830603,1.7914732,0.6132112,0.50712264,stress
147.3549,-0.15897,2.3615868,34.59148,97.87657,1.2590564,-0.3203314,-0.49004614,-0.611444,stress
147.36491,-0.08627005,2.3808978,34.54476,97.94765,1.2065896,-0.42983782,0.9734951,0.18163945,stress
147.37491,-0.09377438,2.3693259,34.58784,97.81602,1.1488023,0.0069673406,-0.11200959,1.3946766,stress
147.3849,-0.07061,2.3623748,34.49505,97.946526,1.103524,1.5297549,0.66260153,1.0878779,stress
147.39491,-0.16089743,2.3514543,34.5156,97.95119,1.0130697,-0.5303615,0.21755004,0.7708097,stress
147.4049,-0.019118823,2.361021,34.581375,98.063705,1.0210339,-0.034672182,-1.2035121,0.92270494,stress
147.41492,-0.13837019,2.3697104,34.525185,97.95936,0.92608136,0.053217582,0.23094212,2.650572,stress
147.42491,-0.03690195,2.3565397,34.544044,97.822296,0.89865875,0.3261604,0.42381936,0.49862236,stress
147.4349,-0.19594565,2.3547645,34.56357,97.93868,0.7770083,-0.22674076,-0.6237259,0.6925649,stress
147.44492,-0.11882729,2.3790908,34.548683,98.03154,0.6474541,-0.44408754,-0.6750659,1.0753515,stress
147.45491,-0.24468437,2.3765304,34.598564,97.89093,0.49905837,-0.18843067,0.31742468,1.5152764,stress
147.46492,-0.055356666,2.3635643,34.534634,97.9815,0.40611902,0.43305957,-1.0576195,0.97173023,stress
147.47491,-0.20312345,2.3611617,34.546055,97.99716,0.30073744,-0.88327926,-0.29339865,1.1183462,stress
147.48491,-0.12969248,2.3567917,34.555058,97.98557,0.17257515,0.84613127,-0.07854481,1.943996,stress
147.49492,-0.18543601,2.363299,34.53237,97.97776,-0.00079810806,-0.2966141,0.55065566,1.5872731,stress
147.50491,-0.049101636,2.3344564,34.5703,97.991486,0.01736842,-1.0312961,0.55139965,2.7836154,stress
147.51491,-0.12519991,2.379426,34.506508,97.93544,-0.07123566,1.1297256,-0.8622917,1.0794725,stress
147.52492,-0.09116712,2.3599496,34.601776,98.02966,-0.22150376,0.0007718057,0.5151072,0.087218896,stress
147.53491,-0.24090144,2.3612397,34.56057,97.79892,-0.37517157,-0.21837693,0.22567911,-0.20156014,stress
147.54492,-0.08300752,2.3660865,34.563618,97.96095,-0.5007032,0.18749775,0.30532506,1.5428952,stress
147.55492,-0.13566652,2.3424828,34.508415,97.917786,-0.6064968,1.8086023,-0.40579617,0.7680296,stress
147.56491,-0.07744194,2.365333,34.54268,98.09473,-0.7166799,0.025071051,-0.067767136,0.9725779,stress
147.57492,-0.24467777,2.3538265,34.535004,97.99704,-0.8577053,-0.8485888,0.25938985,-1.5881808,stress
147.58492,-0.033258162,2.3756762,34.581104,97.80465,-0.91621906,-0.048611328,1.5270483,1.088969,stress
147.59492,-0.13278207,2.367121,34.570503,97.74723,-1.0045615,0.49653167,0.19383116,0.34316918,stress
147.60492,0.026325718,2.3631654,34.58261,98.042984,-1.0361296,0.50963205,0.13241278,0.31790474,stress
147.61491,-0.1995114,2.3681967,34.534523,97.99054,-1.0897971,-0.58310527,-0.008751938,1.136503,stress
147.62492,0.06912075,2.3757827,34.540596,97.80521,-1.1507348,0.12088499,-0.7151282,1.0140713,stress
147.63492,-0.11448105,2.3542986,34.54622,98.052,-1.2047441,-0.04836867,-0.26894742,1.1470467,stress
147.64491,-0.05229503,2.3726468,34.56318,98.04067,-1.233626,-0.29782897,0.22818223,1.2302302,stress
147.65492,-0.119789265,2.364559,34.549892,97.832375,-1.2722609,0.65497357,0.9283707,0.807844,stress
147.66492,-0.1230084,2.3705764,34.56457,98.17158,-1.3000367,0.2478862,0.76667196,0.65337425,stress
147.67493,-0.24675438,2.3719175,34.60196,97.944115,-1.286275,0.5679505,0.61965966,1.7599325,stress
147.68492,-0.041891135,2.357258,34.532,97.902954,-1.2547604,-0.6709902,-1.0113913,1.2069006,stress
147.69492,-0.25749397,2.3710015,34.556885,98.03538,-1.26798,0.8541069,1.0034791,0.6804629,stress
147.70493,-0.08788036,2.3561144,34.59704,97.8721,-1.2324548,-0.18365186,0.45929322,1.3438941,stress
147.71492,-0.22849737,2.3742392,34.51468,98.06885,-1.163667,0.8607001,0.7496075,1.4654937,stress
147.72491,-0.008035526,2.3630023,34.542267,97.83781,-1.1752772,1.1661701,-0.12857476,1.1492124,stress
147.73492,-0.27647883,2.3736691,34.593548,97.945694,-1.0452795,-0.04547018,-0.005043757,0.09625743,stress
147.74492,-0.09610824,2.3644538,34.55619,98.00853,-1.0239892,-0.33030993,-0.053646445,-0.38300148,stress
147.75493,-0.23514736,2.367523,34.563713,97.986946,-0.92822057,-0.8575683,-0.23801851,1.1158634,stress
147.76492,-0.18287009,2.3561852,34.549866,98.0129,-0.77188104,1.1626767,0.47110683,1.4125001,stress
147.77492,-0.124329925,2.3598886,34.53061,97.935326,-0.7182999,0.23348169,-0.72462595,-0.20280996,stress
