Time_Seconds,ECG,Stress_Label
129.91432,-0.29765475,typical
129.92433,-0.15975341,typical
129.93433,-0.35027558,typical
129.94434,-0.19703314,typical
129.95433,-0.2550027,typical
129.96432,-0.06607324,typical
129.97433,-0.30295327,typical
129.98433,-0.0760425,typical
129.99432,-0.31581002,typical
130.00433,-0.1908066,typical
130.01433,-0.25270718,typical
130.02434,-0.15596335,typical
130.03433,-0.30941424,typical
130.04433,-0.1745028,typical
130.05434,-0.19767165,typical
130.06433,-0.1380526,typical
130.07434,-0.31079447,typical
130.08434,0.004948035,typical
130.09433,-0.1703859,typical
130.10434,-0.010041639,typical
130.11433,-0.23011929,typical
130.12433,-0.08551125,typical
130.13434,-0.24786802,typical
130.14433,-0.13539413,typical
130.15434,-0.23124087,typical
130.16434,-0.15933162,typical
130.17433,-0.21937469,typical
130.18434,-0.16727985,typical
130.19434,-0.29618418,typical
130.20435,-0.13211012,typical
130.21434,-0.23752426,typical
130.22433,-0.058307007,typical
130.23434,-0.24871163,typical
130.24434,-0.103117555,typical
130.25433,-0.34389633,typical
130.26434,-0.1542004,typical
130.27434,-0.2213311,typical
130.28435,-0.10960517,typical
130.29434,-0.30332667,typical
130.30434,-0.043682665,typical
130.31435,-0.2668477,typical
130.32434,-0.11497293,typical
130.33434,-0.22734441,typical
130.34435,-0.055565774,typical
130.35434,-0.08570871,typical
130.36435,0.12485802,typical
130.37434,0.037933215,typical
130.38434,0.27177703,typical
130.39435,0.07807349,typical
130.40434,0.102920145,typical
130.41435,-0.21437076,typical
130.42435,-0.17704593,typical
130.43434,-0.34356272,typical
130.44435,-0.1335153,typical
130.45435,-0.22354838,typical
130.46434,-0.14305629,typical
130.47435,-0.306696,typical
130.48434,-0.11638065,typical
130.49435,-0.2580253,typical
130.50435,-0.13311662,typical
130.51434,-0.28231913,typical
130.52435,-0.13490048,typical
130.53435,-0.31556273,typical
130.54434,-0.08681059,typical
130.55435,-0.2848047,typical
130.56435,-0.15659124,typical
130.57436,-0.20324409,typical
130.58435,-0.085322835,typical
130.59435,-0.28946307,typical
130.60435,-0.15264566,typical
130.61435,-0.26211625,typical
130.62436,-0.19987912,typical
130.63435,-0.31183767,typical
130.64435,-0.15856926,typical
130.65436,-0.31539768,typical
130.66435,-0.13267943,typical
130.67435,-0.33873105,typical
130.68436,-0.06940548,typical
130.69435,-0.24695753,typical
130.70436,-0.13321345,typical
130.71436,-0.2138617,typical
130.72435,-0.10986343,typical
130.73436,-0.30656093,typical
130.74435,-0.070212096,typical
130.75436,-0.24212505,typical
130.76436,-0.1112635,typical
130.77435,-0.3003955,typical
130.78436,-0.20685184,typical
130.79436,-0.34161997,typical
130.80435,-0.04546377,typical
130.81436,-0.33757883,typical
130.82436,-0.08715994,typical
130.83437,-0.2844047,typical
130.84436,-0.14542308,typical
130.85435,-0.18067467,typical
130.86436,-0.06826684,typical
130.87436,-0.23600613,typical
130.88435,-0.08587891,typical
130.89436,-0.23818067,typical
130.90436,-0.103023075,typical
130.91437,-0.2104229,typical
130.92436,-0.04674162,typical
130.93436,-0.1605267,typical
130.94437,-0.041643605,typical
130.95436,-0.20898655,typical
130.96437,-0.16223285,typical
130.97437,-0.28686535,typical
130.98436,-0.11638856,typical
130.99437,-0.23249154,typical
131.00436,-0.102592744,typical
131.01436,-0.26178792,typical
131.02437,-0.08247724,typical
131.03436,-0.27309543,typical
131.04437,-0.15644388,typical
131.05437,-0.25869548,typical
131.06436,-0.14825957,typical
131.07437,-0.30149937,typical
131.08437,-0.12129667,typical
131.09436,-0.18118061,typical
131.10437,-0.028438434,typical
131.11436,-0.27392995,typical
131.12437,-0.11108203,typical
131.13437,-0.30810583,typical
131.14436,-0.17933992,typical
131.15437,-0.27257276,typical
131.16437,-0.073306985,typical
131.17438,-0.28802064,typical
131.18437,-0.08412379,typical
131.19437,-0.009193614,typical
131.20438,0.2716363,typical
131.21437,0.08311628,typical
131.22437,0.3286529,typical
131.23438,0.027946815,typical
131.24437,0.06460746,typical
131.25438,-0.21924089,typical
131.26437,-0.022647724,typical
131.27437,-0.12706283,typical
131.28438,-0.07237144,typical
131.29437,-0.27123722,typical
131.30438,-0.08845563,typical
131.31438,-0.22160059,typical
131.32437,-0.2046743,typical
131.33438,-0.2587731,typical
131.34438,-0.09001778,typical
131.35437,-0.28498596,typical
131.36438,-0.07090104,typical
131.37437,-0.35306132,typical
131.38438,-0.16715378,typical
131.39438,-0.23304653,typical
131.40437,-0.07172118,typical
131.41438,-0.27083176,typical
131.42438,-0.21917956,typical
131.43437,-0.23861349,typical
131.44438,-0.17477062,typical
131.45438,-0.33358002,typical
131.46439,-0.18181364,typical
131.47438,-0.3275013,typical
131.48438,-0.0928943,typical
131.49438,-0.36407977,typical
131.50438,-0.09317597,typical
131.51439,-0.32110822,typical
131.52438,-0.098513946,typical
131.53438,-0.3154636,typical
131.54439,-0.11438893,typical
131.55438,-0.21413453,typical
131.56438,-0.1422145,typical
131.57439,-0.22038338,typical
131.58438,-0.06538606,typical
131.59439,-0.30264905,typical
131.60439,-0.29461437,typical
131.61438,-0.24824744,typical
131.62439,-0.07528241,typical
131.63438,-0.20791626,typical
131.64438,-0.15047169,typical
131.65439,-0.22420888,typical
131.66438,-0.120440796,typical
131.6744,-0.2897203,typical
131.68439,-0.10716276,typical
131.69438,-0.26990375,typical
131.70439,-0.015472829,typical
131.71439,-0.33223838,typical
131.7244,-0.0583326,typical
131.73439,-0.31278294,typical
131.74438,-0.12691924,typical
131.7544,-0.23213513,typical
131.76439,-0.11426349,typical
131.77438,-0.15158004,typical
131.7844,0.038882375,typical
131.79439,-0.23018652,typical
131.8044,-0.13095732,typical
131.81439,-0.29390734,typical
131.82439,-0.11043393,typical
131.8344,-0.28561687,typical
131.84439,-0.07396879,typical
131.8544,-0.28979906,typical
131.8644,-0.04339546,typical
131.87439,-0.3283947,typical
131.8844,-0.11853851,typical
131.8944,-0.21699047,typical
131.90439,-0.111721285,typical
131.9144,-0.2736308,typical
131.9244,-0.1821291,typical
131.9344,-0.25661802,typical
131.9444,-0.015610486,typical
131.95439,-0.2847668,typical
131.9644,-0.0815942,typical
131.9744,-0.32983488,typical
131.98439,-0.029189482,typical
131.9944,-0.21678257,typical
132.0044,-0.018289417,typical
132.0144,-0.16406457,typical
132.0244,-0.034332052,typical
132.0344,-0.1209096,typical
132.0444,0.17301631,typical
132.0544,0.14209114,typical
132.0644,0.33617494,typical
132.0744,0.07629192,typical
132.0844,0.055253938,typical
132.0944,-0.12412456,typical
132.1044,-0.0769225,typical
132.1144,-0.23912533,typical
132.1244,-0.13100149,typical
132.1344,-0.25273147,typical
132.14441,-0.09750057,typical
132.1544,-0.32449257,typical
132.1644,-0.10528209,typical
132.17441,-0.15559965,typical
132.1844,0.0078739375,typical
132.1944,-0.17704138,typical
132.2044,-0.06698361,typical
132.2144,-0.24278273,typical
132.22441,-0.12239184,typical
132.2344,-0.23884073,typical
132.2444,-0.09037158,typical
132.25441,-0.303051,typical
132.2644,-0.020371303,typical
132.27441,-0.2728048,typical
132.28441,-0.12954943,typical
132.2944,-0.15430266,typical
132.30441,-0.15504675,typical
132.3144,-0.22416463,typical
132.3244,-0.05686696,typical
132.33441,-0.2505213,typical
132.3444,0.015019491,typical
132.35442,-0.27214217,typical
132.36441,-0.12235145,typical
132.3744,-0.30032694,typical
132.38441,-0.007107824,typical
132.39441,-0.20778134,typical
132.40442,-0.09134779,typical
132.41441,-0.25970653,typical
132.42441,-0.0993102,typical
132.43442,-0.20251928,typical
132.44441,-0.01921025,typical
132.4544,-0.20904204,typical
132.46442,-0.030132264,typical
132.47441,-0.34029755,typical
132.48442,-0.04069557,typical
132.49442,-0.23104256,typical
132.50441,-0.07730174,typical
132.51442,-0.20849332,typical
132.52441,-0.06704909,typical
132.53441,-0.18774495,typical
132.54442,-0.037368953,typical
132.55441,-0.25500438,typical
132.56442,-0.05280625,typical
132.57442,-0.25030494,typical
132.58441,-0.02051428,typical
132.59442,-0.16342574,typical
132.60442,-0.027841076,typical
132.61443,-0.17839383,typical
132.62442,0.05284524,typical
132.63441,-0.035248525,typical
132.64442,-0.09681427,typical
132.65442,-0.20280617,typical
132.66441,-0.1247357,typical
132.67442,-0.11856275,typical
132.68442,-0.016720444,typical
132.69443,-0.123606846,typical
132.70442,-0.017331183,typical
132.71442,-0.27649352,typical
132.72443,-0.08067763,typical
132.73442,-0.23699412,typical
132.74442,-0.037509017,typical
132.75443,-0.16127725,typical
132.76442,-0.070837535,typical
132.77443,-0.11586515,typical
132.78442,-0.03482458,typical
132.79442,-0.29188722,typical
132.80443,-0.048677944,typical
132.81442,-0.280455,typical
132.82443,-0.0976357,typical
132.83443,-0.18362816,typical
132.84442,-0.0632023,typical
132.85443,-0.22004968,typical
132.86443,-0.03149648,typical
132.87442,-0.1293891,typical
132.88443,0.20210984,typical
132.89442,-0.02809199,typical
132.90443,0.30671123,typical
132.91443,0.1328217,typical
132.92442,0.24931505,typical
132.93443,-0.054046437,typical
132.94443,0.09870049,typical
132.95444,-0.21312249,typical
132.96443,-0.057571426,typical
132.97443,-0.1265567,typical
132.98444,0.026567861,typical
132.99443,-0.21583275,typical
133.00443,-0.09523629,typical
133.01443,-0.24572766,typical
133.02443,-0.094732,typical
133.03444,-0.32124317,typical
133.04443,-0.01595211,typical
133.05443,-0.26768655,typical
133.06444,-0.08156716,typical
133.07443,-0.13488588,typical
133.08443,-0.032747082,typical
133.09444,-0.16401133,typical
133.10443,0.0009230375,typical
133.11444,-0.220197,typical
133.12444,-0.045731507,typical
133.13443,-0.13704342,typical
133.14444,0.012086749,typical
133.15443,-0.27441913,typical
133.16444,-0.060601927,typical
133.17444,-0.19975814,typical
133.18443,-0.19255194,typical
133.19444,-0.23825192,typical
133.20444,0.01855205,typical
133.21443,-0.19146523,typical
133.22444,-0.055673696,typical
133.23444,-0.25066012,typical
133.24445,-0.017048702,typical
133.25444,-0.23382,typical
133.26443,-0.07542366,typical
133.27444,-0.12482248,typical
133.28444,-0.106048465,typical
133.29443,-0.17354433,typical
133.30444,-0.0075969845,typical
133.31444,-0.17808443,typical
133.32445,-0.049621426,typical
133.33444,-0.17380567,typical
133.34444,-0.016700424,typical
133.35445,-0.15153092,typical
133.36444,-0.11050787,typical
133.37445,-0.19246103,typical
133.38445,-0.010977767,typical
133.39444,-0.13633011,typical
133.40445,-0.08617464,typical
133.41444,-0.2416653,typical
133.42444,-0.059668496,typical
133.43445,-0.2335583,typical
133.44444,-0.05146268,typical
133.45445,-0.1220365,typical
133.46445,-0.048877336,typical
133.47444,-0.17356803,typical
133.48445,0.07488545,typical
133.49445,-0.036404267,typical
133.50446,-0.013218768,typical
133.51445,-0.12812342,typical
133.52444,-0.04687924,typical
133.53445,-0.25037688,typical
133.54445,-0.022609808,typical
133.55444,-0.18244821,typical
133.56445,-0.055069193,typical
133.57445,-0.16605398,typical
133.58446,0.033110008,typical
133.59445,-0.17499399,typical
133.60445,0.020312928,typical
133.61446,-0.18231247,typical
133.62445,-0.0141367465,typical
133.63445,-0.17519286,typical
133.64445,-0.041778125,typical
133.65445,-0.21622634,typical
133.66446,0.012749359,typical
133.67445,-0.14189519,typical
133.68445,-0.08786181,typical
133.69446,-0.226356,typical
133.70445,0.0009029582,typical
133.71446,-0.08349138,typical
133.72446,0.013283186,typical
133.73445,-0.10002514,typical
133.74446,0.102135845,typical
133.75446,0.15960741,typical
133.76445,0.38314614,typical
133.77446,0.11063413,typical
133.78445,0.38773847,typical
133.79446,0.01940275,typical
133.80446,0.063045226,typical
133.81445,-0.17670763,typical
133.82446,-0.0795689,typical
133.83446,-0.15946406,typical
133.84445,-0.10069338,typical
133.85446,-0.13272184,typical
133.86446,-0.052754965,typical
133.87447,-0.14211276,typical
133.88446,0.042468414,typical
133.89445,-0.10673928,typical
133.90446,0.07040452,typical
133.91446,-0.18480113,typical
133.92447,-0.061563466,typical
133.93446,-0.13752235,typical
133.94446,0.07083478,typical
133.95447,-0.15369412,typical
133.96446,0.011379801,typical
133.97446,-0.20589791,typical
133.98447,-0.086159796,typical
133.99446,-0.14956197,typical
134.00447,0.05352754,typical
134.01447,-0.120942555,typical
134.02446,0.059081264,typical
134.03447,-0.17104281,typical
134.04446,-0.032102674,typical
134.05447,-0.09223136,typical
134.06447,0.09057086,typical
134.07446,-0.1678611,typical
134.08447,0.00017219037,typical
134.09447,-0.116238624,typical
134.10446,-0.065625675,typical
134.11447,-0.20320636,typical
134.12447,-0.021317694,typical
134.13448,-0.19336116,typical
134.14447,0.06104376,typical
134.15446,-0.16176902,typical
134.16447,0.045889966,typical
134.17447,-0.12627676,typical
134.18446,0.039816983,typical
134.19447,-0.11486502,typical
134.20447,0.08971256,typical
134.21448,-0.15269014,typical
134.22447,0.032409266,typical
134.23447,-0.15194267,typical
134.24448,0.038332187,typical
134.25447,-0.1157066,typical
134.26448,0.08686242,typical
134.27448,-0.19607511,typical
134.28447,0.058029033,typical
134.29448,-0.14853369,typical
134.30447,0.07686258,typical
134.31447,-0.15822384,typical
134.32448,0.05222959,typical
134.33447,0.03810052,typical
134.34448,0.15554759,typical
134.35448,-0.053088054,typical
134.36447,0.03269674,typical
134.37448,-0.16874564,typical
134.38448,0.029843941,typical
134.39447,-0.13743743,typical
134.40448,0.03993746,typical
134.41447,-0.19613922,typical
134.42448,0.012314465,typical
134.43448,-0.20496547,typical
134.44447,0.09509243,typical
134.45448,-0.19666582,typical
134.46448,-0.08544262,typical
134.47449,-0.09919603,typical
134.48448,0.07229069,typical
134.49448,-0.1505842,typical
134.50449,-0.015372615,typical
134.51448,-0.13780469,typical
134.52448,-0.041329365,typical
134.53448,-0.106379524,typical
134.54448,0.05359666,typical
134.55449,-0.04585095,typical
134.56448,0.028484847,typical
134.57448,-0.06917915,typical
134.58449,0.13112435,typical
134.59448,0.04079025,typical
134.60449,0.35916236,typical
134.61449,0.20282046,typical
134.62448,0.4536115,typical
134.63449,0.111358166,typical
134.64449,0.21761575,typical
134.65448,-0.09388077,typical
134.66449,0.11908708,typical
134.67448,-0.08274335,typical
134.6845,-0.0023032725,typical
134.69449,-0.23135443,typical
134.70448,0.044606414,typical
134.7145,-0.2157489,typical
134.72449,0.0053292364,typical
134.73448,-0.0615197,typical
134.74449,-8.512661e-05,typical
134.75449,-0.12922484,typical
134.7645,0.035128362,typical
134.77449,-0.089053884,typical
134.78448,-0.006032869,typical
134.7945,-0.22563629,typical
134.80449,0.032390434,typical
134.8145,-0.10672733,typical
134.8245,-0.0022403859,typical
134.83449,-0.13541606,typical
134.8445,-0.003759604,typical
134.85449,-0.10969287,typical
134.86449,0.124302745,typical
134.8745,-0.16829745,typical
134.88449,0.10305028,typical
134.8945,-0.0931104,typical
134.9045,-0.035553962,typical
134.91449,-0.086820684,typical
134.9245,0.015271572,typical
134.9345,-0.19564256,typical
134.94449,0.079539984,typical
134.9545,-0.055143163,typical
134.9645,0.035947107,typical
134.9745,-0.11832298,typical
134.9845,0.061476752,typical
134.99449,0.053457193,typical
135.0045,0.028918108,typical
135.0145,-0.1018825,typical
135.0245,0.081753686,typical
135.0345,-0.13756728,typical
135.0445,0.072178245,typical
135.0545,-0.14848213,typical
135.0645,-0.010736493,typical
135.0745,-0.04616358,typical
135.0845,0.007971922,typical
135.0945,-0.18017976,typical
135.1045,0.06345798,typical
135.1145,-0.09063411,typical
135.1245,0.024078388,typical
135.1345,-0.12150785,typical
135.1445,-0.040955354,typical
135.15451,-0.12281406,typical
135.1645,0.063232794,typical
135.1745,0.101627976,typical
135.18451,0.27955198,typical
135.1945,-0.051850464,typical
135.2045,0.09696267,typical
135.21451,-0.05258875,typical
135.2245,0.114905365,typical
135.23451,-0.09008865,typical
135.2445,0.034666296,typical
135.2545,-0.038192574,typical
135.26451,-0.029034797,typical
135.2745,-0.15789865,typical
135.2845,0.06811793,typical
135.29451,-0.0799401,typical
135.3045,0.04940392,typical
135.31451,-0.08713069,typical
135.32451,0.045214284,typical
135.3345,-0.11389648,typical
135.34451,0.044796918,typical
135.3545,-0.049893983,typical
135.36452,0.07129194,typical
135.37451,-0.1933537,typical
135.3845,0.10325553,typical
135.39452,0.009650696,typical
135.40451,0.1701198,typical
135.4145,-0.02709995,typical
135.42451,0.18684143,typical
135.43451,0.0065459153,typical
135.44452,0.4768003,typical
135.45451,0.28975955,typical
135.46451,0.4842436,typical
135.47452,0.29014176,typical
135.48451,0.31138998,typical
135.4945,0.017404014,typical
135.50452,0.1262893,typical
135.51451,-0.10747527,typical
135.52452,0.06095674,typical
135.53452,-0.113247305,typical
135.54451,0.07449218,typical
135.55452,-0.12032433,typical
135.56451,-0.03796041,typical
135.57452,0.048925754,typical
135.58452,0.055438984,typical
135.59451,-0.106531344,typical
135.60452,0.07151894,typical
135.61452,-0.115358256,typical
135.62451,0.17621212,typical
135.63452,0.045023628,typical
135.64452,0.082369775,typical
135.65453,-0.018711288,typical
135.66452,0.051434472,typical
135.67451,-0.03229375,typical
135.68452,0.07646102,typical
135.69452,-0.06973101,typical
135.70453,0.12939255,typical
135.71452,-0.079262406,typical
135.72452,0.14901218,typical
135.73453,-0.11029306,typical
135.74452,0.15598768,typical
135.75452,-0.09000394,typical
135.76453,0.058385484,typical
135.77452,-0.05176849,typical
135.78453,0.15760095,typical
135.79453,-0.079618804,typical
135.80452,0.07091138,typical
135.81453,-0.051661566,typical
135.82452,0.15266088,typical
135.83452,-0.033173382,typical
135.84453,0.12435637,typical
135.85452,-0.03781025,typical
135.86453,0.10553674,typical
135.87453,-0.037498944,typical
135.88452,0.09644342,typical
135.89453,-0.00201964,typical
135.90453,0.12538767,typical
135.91454,-0.047339052,typical
135.92453,0.08079305,typical
135.93452,-0.028427694,typical
135.94453,0.10605087,typical
135.95453,-0.09219508,typical
135.96452,0.09714393,typical
135.97453,-0.13224347,typical
135.98453,0.06161152,typical
135.99454,-0.007282745,typical
136.00453,0.15840185,stress
136.01453,-0.053502902,stress
136.02454,0.16925403,stress
136.03453,0.014813174,stress
136.04453,0.21176052,stress
136.05453,0.047178913,stress
136.06453,0.1700335,stress
136.07454,-0.103043824,stress
136.08453,0.07311267,stress
136.09453,0.09018439,stress
136.10454,0.16155086,stress
136.11453,-0.09205806,stress
136.12454,0.14991355,stress
136.13454,0.048578914,stress
136.14453,-0.015991945,stress
136.15454,-0.039985366,stress
136.16454,0.0689559,stress
136.17453,0.013351735,stress
136.18454,0.14813562,stress
136.19453,-0.0317297,stress
136.20454,0.17653558,stress
136.21454,-0.09192522,stress
136.22453,0.13676482,stress
136.23454,0.041166935,stress
136.24454,0.10288622,stress
136.25455,0.1063239,stress
136.26454,0.11951118,stress
136.27454,-0.055043943,stress
136.28455,0.1124052,stress
136.29454,0.105352804,stress
136.30453,0.31172132,stress
136.31454,0.20922032,stress
136.32454,0.43346986,stress
136.33455,0.4253268,stress
136.34454,0.5090563,stress
136.35454,0.16292647,stress
136.36455,0.24612045,stress
136.37454,-0.04032454,stress
136.38454,0.102087796,stress
136.39455,-0.016996723,stress
136.40454,0.11145245,stress
136.41455,-0.047346614,stress
136.42455,0.21102792,stress
136.43454,-0.0056082606,stress
136.44455,0.1490821,stress
136.45454,-0.0049673915,stress
136.46455,0.17175665,stress
136.47455,-0.0035795718,stress
136.48454,0.26346248,stress
136.49455,0.007609166,stress
136.50455,0.1746007,stress
136.51454,-0.093818225,stress
136.52455,0.10815287,stress
136.53455,-0.05695057,stress
136.54456,0.23606351,stress
136.55455,-0.032520913,stress
136.56454,0.15645689,stress
136.57455,-0.00276725,stress
136.58455,0.13367851,stress
136.59454,-0.029917471,stress
136.60455,0.15636268,stress
136.61455,0.017677933,stress
136.62456,0.28398493,stress
136.63455,0.04008481,stress
136.64455,0.09657955,stress
136.65456,0.036124602,stress
136.66455,0.19702634,stress
136.67456,-0.060293593,stress
136.68456,0.15409558,stress
136.69455,-0.025580257,stress
136.70456,0.13136622,stress
136.71455,0.07796371,stress
136.72455,0.14548895,stress
136.73456,-0.0138395205,stress
136.74455,0.20737699,stress
136.75456,-0.006836474,stress
136.76456,0.17514333,stress
136.77455,0.005027503,stress
136.78456,0.20237169,stress
136.79456,0.044348408,stress
136.80457,0.13440418,stress
136.81456,-0.06210456,stress
136.82455,0.2201275,stress
136.83456,-0.028973147,stress
136.84456,0.113090195,stress
136.85455,0.05078699,stress
136.86456,0.15923595,stress
136.87456,0.12799229,stress
136.88457,0.25305572,stress
136.89456,0.062348627,stress
136.90456,0.2372219,stress
136.91457,-0.0072138235,stress
136.92456,0.22272015,stress
136.93456,0.040956803,stress
136.94456,0.12920417,stress
136.95456,0.10749717,stress
136.96457,0.061288916,stress
136.97456,-0.051715486,stress
136.98456,0.035092525,stress
136.99457,0.039965495,stress
137.00456,0.16413778,stress
137.01457,0.026524857,stress
137.02457,0.1853669,stress
137.03456,0.050741144,stress
137.04457,0.19407804,stress
137.05457,0.14474052,stress
137.06456,0.22905028,stress
137.07457,-0.011729419,stress
137.08456,0.22551695,stress
137.09457,0.0764336,stress
137.10457,0.19052975,stress
137.11456,0.068326734,stress
137.12457,0.2939526,stress
137.13457,0.22770767,stress
137.14456,0.5333685,stress
137.15457,0.46414486,stress
137.16457,0.64779747,stress
137.17458,0.3329138,stress
137.18457,0.36416388,stress
137.19456,0.052470617,stress
137.20457,0.16872363,stress
137.21457,0.05499199,stress
137.22458,0.117081136,stress
137.23457,0.057615146,stress
137.24457,0.23927462,stress
137.25458,0.029565983,stress
137.26457,0.18403774,stress
137.27457,0.06789979,stress
137.28458,0.21258828,stress
137.29457,-0.0096981,stress
137.30458,0.19596086,stress
137.31458,0.11790589,stress
137.32457,0.24481371,stress
137.33458,-0.009269588,stress
137.34457,0.2223585,stress
137.35458,0.14670414,stress
137.36458,0.15159592,stress
137.37457,0.040346853,stress
137.38458,0.1807569,stress
137.39458,0.08664286,stress
137.40457,0.21588792,stress
137.41458,0.035585344,stress
137.42458,0.14916283,stress
137.43459,0.025706984,stress
137.44458,0.14780433,stress
137.45457,0.12999482,stress
137.46458,0.23225832,stress
137.47458,0.10221282,stress
137.48457,0.1678451,stress
137.49458,0.025726266,stress
137.50458,0.076795965,stress
137.51459,0.09637121,stress
137.52458,0.20931175,stress
137.53458,0.073153004,stress
137.54459,0.21984696,stress
137.55458,0.02351246,stress
137.56459,0.20919955,stress
137.57458,0.16121614,stress
137.58458,0.23645923,stress
137.59459,0.07086717,stress
137.60458,0.22884169,stress
137.61458,0.03484442,stress
137.62459,0.21871021,stress
137.63458,0.024521783,stress
137.64459,0.13876791,stress
137.65459,0.19165847,stress
137.66458,0.38342503,stress
137.67459,0.0634166,stress
137.68459,0.26546216,stress
137.69458,0.15504208,stress
137.70459,0.09534021,stress
137.71458,0.015356794,stress
137.7246,0.12333921,stress
137.73459,0.19167978,stress
137.74458,0.23723099,stress
137.7546,0.021783963,stress
137.76459,0.16616094,stress
137.7746,0.010770977,stress
137.78459,0.26764247,stress
137.79459,0.03912714,stress
137.8046,0.23859923,stress
137.81459,0.057869576,stress
137.82458,0.16468105,stress
137.8346,0.0047800094,stress
137.84459,0.17224517,stress
137.8546,0.034987867,stress
137.8646,0.17778265,stress
137.87459,0.06502632,stress
137.8846,0.174019,stress
137.89459,0.14724824,stress
137.9046,0.23284641,stress
137.9146,0.19102731,stress
137.92459,0.49489802,stress
137.9346,0.46671844,stress
137.9446,0.6463584,stress
137.95459,0.3509087,stress
137.9646,0.34268862,stress
137.9746,0.056693092,stress
137.9846,0.32409984,stress
137.9946,-0.00023582578,stress
138.0046,0.26506445,stress
138.0146,0.11058192,stress
138.0246,0.21477169,stress
138.03459,0.08866117,stress
138.0446,0.21936247,stress
138.0546,0.12576498,stress
138.0646,0.29062247,stress
138.0746,0.07718379,stress
138.0846,0.288786,stress
138.0946,0.15308248,stress
138.1046,0.21696308,stress
138.11461,0.17043403,stress
138.1246,0.29714552,stress
138.1346,0.14232339,stress
138.1446,0.20971632,stress
138.1546,-0.054079443,stress
138.1646,0.20019126,stress
138.1746,0.1240235,stress
138.1846,0.20135699,stress
138.19461,0.10981953,stress
138.2046,0.1943849,stress
138.2146,0.06771142,stress
138.22461,0.25230223,stress
138.2346,0.033863842,stress
138.2446,0.1909833,stress
138.25461,0.03463105,stress
138.2646,0.1712597,stress
138.27461,0.036336392,stress
138.2846,0.24578196,stress
138.2946,0.20472485,stress
138.30461,0.25419784,stress
138.3146,0.080539376,stress
138.32462,0.21912263,stress
138.33461,0.012439385,stress
138.3446,0.24187556,stress
138.35461,0.023121983,stress
138.36461,0.27356705,stress
138.3746,0.17698914,stress
138.38461,0.28905192,stress
138.3946,0.07200153,stress
138.40462,0.23495406,stress
138.41461,0.1310773,stress
138.4246,0.20233683,stress
138.43462,0.053731844,stress
138.44461,0.23298733,stress
138.45462,0.12987274,stress
138.46461,0.30293006,stress
138.47461,0.05743862,stress
138.48462,0.2841192,stress
138.49461,0.070561096,stress
138.50461,0.2246108,stress
138.51462,0.01429759,stress
138.52461,0.24054158,stress
138.53462,0.13165133,stress
138.54462,0.1470674,stress
138.55461,0.03281799,stress
138.56462,0.33647346,stress
138.57462,0.090676196,stress
138.58461,0.24709333,stress
138.59462,0.20106474,stress
138.60461,0.32994008,stress
138.61462,0.11152987,stress
138.62462,0.36111936,stress
138.63461,0.31232387,stress
138.64462,0.4915927,stress
138.65462,0.4417684,stress
138.66463,0.66351,stress
138.67462,0.3609416,stress
138.68462,0.37729424,stress
138.69463,0.18848863,stress
138.70462,0.27816558,stress
138.71461,0.12753284,stress
138.72462,0.32229307,stress
138.73462,0.15242988,stress
138.74463,0.24511245,stress
138.75462,0.013295293,stress
138.76462,0.18822299,stress
138.77463,0.10607391,stress
138.78462,0.26472074,stress
138.79463,0.13551757,stress
138.80463,0.1873896,stress
138.81462,0.06118068,stress
138.82463,0.30073756,stress
138.83463,0.13336742,stress
138.84462,0.19489601,stress
138.85463,0.08109401,stress
138.86462,0.33267927,stress
138.87463,0.13240883,stress
138.88463,0.31090385,stress
138.89462,0.07023068,stress
138.90463,0.34973136,stress
138.91463,0.05619146,stress
138.92462,0.29230082,stress
138.93463,0.109303124,stress
138.94463,0.23457932,stress
138.95464,0.002348408,stress
138.96463,0.20496906,stress
138.97462,0.026576057,stress
138.98463,0.30010042,stress
138.99463,0.14214051,stress
139.00464,0.26166907,stress
139.01463,0.15418863,stress
139.02463,0.27236083,stress
139.03464,0.13215114,stress
139.04463,0.42776537,stress
139.05463,0.2249004,stress
139.06464,0.26033133,stress
139.07463,0.11232716,stress
139.08464,0.36881864,stress
139.09464,0.119122036,stress
139.10463,0.15423658,stress
139.11464,0.039629534,stress
139.12463,0.30711645,stress
139.13463,0.18082532,stress
139.14464,0.18095806,stress
139.15463,0.0281972,stress
139.16464,0.3092331,stress
139.17464,0.07046864,stress
139.18463,0.21438706,stress
139.19464,0.11781175,stress
139.20464,0.34166467,stress
139.21465,0.054156885,stress
139.22464,0.23464178,stress
139.23463,0.06887035,stress
139.24464,0.25590307,stress
139.25464,0.04134643,stress
139.26463,0.26103905,stress
139.27464,0.1226569,stress
139.28464,0.3534835,stress
139.29465,0.17124768,stress
139.30464,0.4759435,stress
139.31464,0.35465622,stress
139.32465,0.6782258,stress
139.33464,0.50517917,stress
139.34465,0.6491222,stress
139.35464,0.38396394,stress
139.36464,0.32597244,stress
139.37465,0.1757504,stress
139.38464,0.2675104,stress
139.39464,0.08922504,stress
139.40465,0.35273772,stress
139.41464,0.04737869,stress
139.42465,0.30619767,stress
139.43465,0.09204867,stress
139.44464,0.23658675,stress
139.45465,0.040592283,stress
139.46465,0.24466376,stress
139.47464,0.022590816,stress
139.48465,0.31834444,stress
139.49464,0.100632004,stress
139.50465,0.14061606,stress
139.51465,0.12072084,stress
139.52464,0.27202788,stress
