Time_Seconds,BVP,Stress_Label
171.95573,-0.5513813,typical
171.96573,-0.500961,typical
171.97574,-0.40224394,typical
171.98573,-0.32924893,typical
171.99573,-0.27693114,typical
172.00574,-0.26185313,typical
172.01573,-0.20083085,typical
172.02574,-0.087064,typical
172.03574,-0.042252894,typical
172.04573,-0.002145514,typical
172.05574,0.108122885,typical
172.06573,0.14918594,typical
172.07574,0.21814185,typical
172.08574,0.26536462,typical
172.09573,0.35290802,typical
172.10574,0.3479952,typical
172.11574,0.43221325,typical
172.12573,0.49849755,typical
172.13574,0.5410456,typical
172.14574,0.6009809,typical
172.15575,0.70952564,typical
172.16574,0.694252,typical
172.17574,0.7548862,typical
172.18575,0.7883651,typical
172.19574,0.8598771,typical
172.20575,0.8602587,typical
172.21574,0.83773947,typical
172.22574,0.9075782,typical
172.23575,0.9460082,typical
172.24574,0.9624461,typical
172.25574,0.9957285,typical
172.26575,0.98425424,typical
172.27574,0.9921855,typical
172.28575,0.99194586,typical
172.29575,0.98125017,typical
172.30574,0.95935124,typical
172.31575,0.962143,typical
172.32574,0.9781435,typical
172.33574,0.9233211,typical
172.34575,0.95170486,typical
172.35574,0.84159297,typical
172.36575,0.86589015,typical
172.37575,0.796585,typical
172.38574,0.7563077,typical
172.39575,0.6998208,typical
172.40575,0.7052181,typical
172.41576,0.65540934,typical
172.42575,0.61296207,typical
172.43575,0.54531014,typical
172.44576,0.49087936,typical
172.45575,0.4016848,typical
172.46574,0.33425435,typical
172.47575,0.28242886,typical
172.48575,0.19956554,typical
172.49576,0.14606096,typical
172.50575,0.12304812,typical
172.51575,0.03348645,typical
172.52576,-0.014480761,typical
172.53575,-0.07880501,typical
172.54576,-0.15783904,typical
172.55576,-0.27427793,typical
172.56575,-0.31478378,typical
172.57576,-0.4003089,typical
172.58575,-0.44843975,typical
172.59575,-0.4883707,typical
172.60576,-0.54695725,typical
172.61575,-0.58092713,typical
172.62576,-0.6418429,typical
172.63576,-0.6967376,typical
172.64575,-0.7248995,typical
172.65576,-0.7437109,typical
172.66576,-0.8152506,typical
172.67575,-0.8745941,typical
172.68576,-0.9140722,typical
172.69576,-0.9243963,typical
172.70576,-0.937814,typical
172.71576,-0.9587599,typical
172.72575,-0.98769575,typical
172.73576,-1.0277532,typical
172.74576,-0.98526686,typical
172.75577,-0.97480094,typical
172.76576,-0.9969088,typical
172.77576,-0.98818976,typical
172.78577,-0.96703553,typical
172.79576,-0.9875239,typical
172.80576,-0.9583141,typical
172.81577,-0.948074,typical
172.82576,-0.94180787,typical
172.83577,-0.8689022,typical
172.84576,-0.8498978,typical
172.85576,-0.81231815,typical
172.86577,-0.7523715,typical
172.87576,-0.7450732,typical
172.88576,-0.6396328,typical
172.89577,-0.6376472,typical
172.90576,-0.62635106,typical
172.91577,-0.51839125,typical
172.92577,-0.47358572,typical
172.93576,-0.3926152,typical
172.94577,-0.34521857,typical
172.95576,-0.26096338,typical
172.96577,-0.20593251,typical
172.97577,-0.13380882,typical
172.98576,-0.061362285,typical
172.99577,0.015524683,typical
173.00577,0.04857682,typical
173.01576,0.077808365,typical
173.02577,0.18132356,typical
173.03577,0.2237337,typical
173.04578,0.2934631,typical
173.05577,0.374182,typical
173.06577,0.4437106,typical
173.07578,0.49799573,typical
173.08577,0.60318357,typical
173.09578,0.5882741,typical
173.10577,0.643437,typical
173.11577,0.6997822,typical
173.12578,0.7583197,typical
173.13577,0.7951079,typical
173.14577,0.82426244,typical
173.15578,0.8627341,typical
173.16577,0.8971676,typical
173.17578,0.93952036,typical
173.18578,0.97801834,typical
173.19577,0.9937487,typical
173.20578,0.9624029,typical
173.21577,0.9795445,typical
173.22577,1.0020645,typical
173.23578,0.98767096,typical
173.24577,0.98996097,typical
173.25578,0.97589666,typical
173.26578,0.9847319,typical
173.27577,0.9708838,typical
173.28578,0.96283156,typical
173.29578,0.9139895,typical
173.30579,0.8964087,typical
173.31578,0.86163753,typical
173.32578,0.85410106,typical
173.33578,0.78598624,typical
173.34578,0.75745666,typical
173.35577,0.69366705,typical
173.36578,0.69835603,typical
173.37578,0.5761584,typical
173.38579,0.5215003,typical
173.39578,0.44958907,typical
173.40578,0.45132536,typical
173.41579,0.38600639,typical
173.42578,0.31229088,typical
173.43578,0.24037652,typical
173.44579,0.18932612,typical
173.45578,0.11427122,typical
173.46579,0.018556278,typical
173.47578,-0.045724012,typical
173.48578,-0.115117654,typical
173.49579,-0.16929443,typical
173.50578,-0.19922222,typical
173.5158,-0.2596529,typical
173.52579,-0.33298212,typical
173.53578,-0.41524956,typical
173.54579,-0.44090897,typical
173.55579,-0.54063594,typical
173.56578,-0.58445895,typical
173.57579,-0.6557215,typical
173.58578,-0.6839031,typical
173.5958,-0.7347254,typical
173.60579,-0.75926924,typical
173.61578,-0.76811224,typical
173.6258,-0.83058786,typical
173.63579,-0.87902874,typical
173.6458,-0.9134554,typical
173.65579,-0.95964545,typical
173.66579,-0.9863024,typical
173.6758,-0.96679,typical
173.68579,-0.99605626,typical
173.69579,-0.9916551,typical
173.7058,-1.0051515,typical
173.71579,-0.99517554,typical
173.7258,-0.97517955,typical
173.7358,-0.96694404,typical
173.74579,-0.9367292,typical
173.7558,-0.96657807,typical
173.7658,-0.91918474,typical
173.77579,-0.87834764,typical
173.7858,-0.84140223,typical
173.79579,-0.83228546,typical
173.8058,-0.83494884,typical
173.8158,-0.77429444,typical
173.82579,-0.7194368,typical
173.8358,-0.68175393,typical
173.8458,-0.6044761,typical
173.8558,-0.5525306,typical
173.8658,-0.50520194,typical
173.8758,-0.38054344,typical
173.8858,-0.2785896,typical
173.8958,-0.25546166,typical
173.90579,-0.2203235,typical
173.9158,-0.1950762,typical
173.9258,-0.099373475,typical
173.9358,-0.012940675,typical
173.9458,0.059582062,typical
173.9558,0.1712119,typical
173.9658,0.2252428,typical
173.9758,0.29418874,typical
173.9858,0.37527996,typical
173.9958,0.44090444,typical
174.0058,0.4834197,typical
174.01581,0.5102388,typical
174.0258,0.58172244,typical
174.0358,0.65599465,typical
174.0458,0.6995287,typical
174.0558,0.7478237,typical
174.06581,0.8486117,typical
174.0758,0.8862212,typical
174.0858,0.9250319,typical
174.09581,0.9360944,typical
174.1058,0.9490008,typical
174.1158,1.0250977,typical
174.12581,1.0070266,typical
174.1358,1.0440211,typical
174.14581,1.0921133,typical
174.1558,1.0870856,typical
174.1658,1.0796292,typical
174.17581,1.1088725,typical
174.1858,1.0669818,typical
174.19582,1.0587757,typical
174.20581,1.0389124,typical
174.2158,1.0457225,typical
174.22581,1.01483,typical
174.23581,1.0150933,typical
174.2458,0.95552003,typical
174.25581,0.92571455,typical
174.26581,0.89424896,typical
174.27582,0.83954185,typical
174.28581,0.75681305,typical
174.2958,0.7601456,typical
174.30582,0.7252867,typical
174.31581,0.70588255,typical
174.3258,0.59053564,typical
174.33582,0.5341792,typical
174.34581,0.49982506,typical
174.35582,0.42995447,typical
174.36581,0.3407999,typical
174.37581,0.28696582,typical
174.38582,0.18401514,typical
174.39581,0.15040483,typical
174.40582,0.16541578,typical
174.41582,0.074517086,typical
174.42581,0.008311937,typical
174.43582,-0.06518163,typical
174.44582,-0.1600668,typical
174.45581,-0.18977292,typical
174.46582,-0.2658651,typical
174.47581,-0.34907192,typical
174.48582,-0.39333597,typical
174.49582,-0.53541505,typical
174.50581,-0.5313434,typical
174.51582,-0.5191986,typical
174.52582,-0.62841773,typical
174.53581,-0.6534847,typical
174.54582,-0.73353904,typical
174.55582,-0.75793743,typical
174.56583,-0.77755445,typical
174.57582,-0.83304745,typical
174.58582,-0.88803214,typical
174.59583,-0.90981317,typical
174.60582,-0.9388567,typical
174.61583,-0.94348735,typical
174.62582,-0.9741559,typical
174.63582,-0.98145306,typical
174.64583,-0.97312486,typical
174.65582,-0.9958143,typical
174.66582,-1.0221375,typical
174.67583,-1.0445461,typical
174.68582,-0.9985351,typical
174.69583,-0.96372116,typical
174.70583,-0.9395569,typical
174.71582,-0.93214226,typical
174.72583,-0.9419974,typical
174.73582,-0.90926397,typical
174.74583,-0.88804513,typical
174.75583,-0.8333717,typical
174.76582,-0.7632261,typical
174.77583,-0.710657,typical
174.78583,-0.6620944,typical
174.79582,-0.65518534,typical
174.80583,-0.63059056,typical
174.81583,-0.5494012,typical
174.82584,-0.47069058,typical
174.83583,-0.42276675,typical
174.84583,-0.34814066,typical
174.85583,-0.29061493,typical
174.86583,-0.24135219,typical
174.87582,-0.13934878,typical
174.88583,-0.07494285,typical
174.89583,-0.002831755,typical
174.90584,-0.009423105,typical
174.91583,0.10020569,typical
174.92583,0.16773205,typical
174.93584,0.21716943,typical
174.94583,0.2930463,typical
174.95584,0.360944,typical
174.96584,0.41183403,typical
174.97583,0.5123017,typical
174.98584,0.51780564,typical
174.99583,0.592793,typical
175.00583,0.6053969,typical
175.01584,0.62256396,typical
175.02583,0.7240939,typical
175.03584,0.76487076,typical
175.04584,0.80426276,typical
175.05583,0.8798263,typical
175.06584,0.87069464,typical
175.07584,0.92257893,typical
175.08583,0.91566736,typical
175.09584,0.9758829,typical
175.10583,0.96407425,typical
175.11584,0.99300116,typical
175.12584,0.9894658,typical
175.13583,0.99312556,typical
175.14584,1.0025762,typical
175.15584,1.0044862,typical
175.16585,0.984939,typical
175.17584,0.9567795,typical
175.18584,0.9049662,typical
175.19585,0.93839765,typical
175.20584,0.8484905,typical
175.21584,0.8876599,typical
175.22585,0.8401327,typical
175.23584,0.8232649,typical
175.24585,0.72259414,typical
175.25584,0.7151278,typical
175.26584,0.67307633,typical
175.27585,0.63250786,typical
175.28584,0.5263266,typical
175.29585,0.5139142,typical
175.30585,0.44665998,typical
175.31584,0.42018944,typical
175.32585,0.34324577,typical
175.33585,0.30561575,typical
175.34584,0.19648395,typical
175.35585,0.13116382,typical
175.36584,0.07074831,typical
175.37585,0.0032908143,typical
175.38585,-0.08263053,typical
175.39584,-0.15202388,typical
175.40585,-0.16734995,typical
175.41585,-0.20925817,typical
175.42584,-0.26744092,typical
175.43585,-0.36329067,typical
175.44585,-0.4166234,typical
175.45586,-0.5067652,typical
175.46585,-0.5691962,typical
175.47585,-0.6286638,typical
175.48586,-0.6210232,typical
175.49585,-0.6872019,typical
175.50586,-0.74344444,typical
175.51585,-0.7798736,typical
175.52585,-0.8102417,typical
175.53586,-0.87437224,typical
175.54585,-0.86125416,typical
175.55585,-0.9447041,typical
175.56586,-0.96575665,typical
175.57585,-0.9765154,typical
175.58586,-1.0322233,typical
175.59586,-0.9914307,typical
175.60585,-1.0191243,typical
175.61586,-1.0154724,typical
175.62585,-0.985162,typical
175.63585,-0.9895115,typical
175.64586,-1.007245,typical
175.65585,-0.9928869,typical
175.66586,-0.9313963,typical
175.67586,-0.90544474,typical
175.68585,-0.88995814,typical
175.69586,-0.8548057,typical
175.70586,-0.84553117,typical
175.71587,-0.7983075,typical
175.72586,-0.7711905,typical
175.73586,-0.65981597,typical
175.74586,-0.6527677,typical
175.75586,-0.61185074,typical
175.76585,-0.52344644,typical
175.77586,-0.50543773,typical
175.78586,-0.4113634,typical
175.79587,-0.35286355,typical
175.80586,-0.35402885,typical
175.81586,-0.2678454,typical
175.82587,-0.19393572,typical
175.83586,-0.12514189,typical
175.84587,-0.029509658,typical
175.85587,0.0127498,typical
175.86586,0.0967357,typical
175.87587,0.16448642,typical
175.88586,0.21116418,typical
175.89586,0.30832422,typical
175.90587,0.2958521,typical
175.91586,0.3726325,typical
175.92587,0.43453893,typical
175.93587,0.5091707,typical
175.94586,0.51491416,typical
175.95587,0.6326413,typical
175.96587,0.69966507,typical
175.97586,0.71366054,typical
175.98587,0.79911184,typical
175.99586,0.81282675,typical
176.00587,0.8388225,typical
176.01587,0.85111904,typical
176.02586,0.9105394,typical
176.03587,0.9075728,typical
176.04587,0.9313291,typical
176.05588,0.94526184,typical
176.06587,0.9830714,typical
176.07587,0.96846414,typical
176.08588,0.98993134,typical
176.09587,1.0285907,typical
176.10587,0.97050965,typical
176.11588,0.97741586,typical
176.12587,0.97834456,typical
176.13588,0.93515885,typical
176.14587,0.9273834,typical
176.15587,0.9280014,typical
176.16588,0.86120087,typical
176.17587,0.8290601,typical
176.18587,0.82783085,typical
176.19588,0.75834495,typical
176.20587,0.7832323,typical
176.21588,0.6818418,typical
176.22588,0.6318991,typical
176.23587,0.62113345,typical
176.24588,0.5186854,typical
176.25587,0.42666718,typical
176.26588,0.40122876,typical
176.27588,0.31790268,typical
176.28587,0.24608037,typical
176.29588,0.21398984,typical
176.30588,0.17167129,typical
176.31587,0.091124095,typical
176.32588,0.0098750405,typical
176.33588,-0.028672626,typical
176.34589,-0.14021337,typical
176.35588,-0.17445931,typical
176.36588,-0.23566945,typical
176.37589,-0.3043589,typical
176.38588,-0.38410717,typical
176.39589,-0.4389712,typical
176.40588,-0.4256304,typical
176.41588,-0.50514793,typical
176.42589,-0.5632519,typical
176.43588,-0.6589847,typical
176.44588,-0.6748716,typical
176.45589,-0.72099066,typical
176.46588,-0.7945782,typical
176.47589,-0.82647693,typical
176.48589,-0.8677065,typical
176.49588,-0.8743135,typical
176.50589,-0.89806527,typical
176.51588,-0.9250453,typical
176.52588,-0.9562875,typical
176.53589,-0.96394473,typical
176.54588,-0.9422546,typical
176.5559,-1.0041398,typical
176.56589,-0.9768288,typical
176.57588,-0.99744874,typical
176.58589,-0.9668648,typical
176.59589,-1.0028433,typical
176.6059,-0.976446,typical
176.61589,-0.96612775,typical
176.62589,-0.938836,typical
176.6359,-0.9210534,typical
176.64589,-0.87592703,typical
176.65588,-0.84654284,typical
176.6659,-0.7889389,typical
176.67589,-0.75161165,typical
176.6859,-0.71259123,typical
176.69589,-0.6378062,typical
176.70589,-0.65241134,typical
176.7159,-0.5781834,typical
176.72589,-0.5347481,typical
176.73589,-0.42823428,typical
176.7459,-0.38356665,typical
176.75589,-0.32930392,typical
176.7659,-0.26065746,typical
176.7759,-0.19169945,typical
176.78589,-0.097866975,typical
176.7959,-0.052578285,typical
176.8059,-0.0009211153,typical
176.8159,0.021808978,typical
176.8259,0.10564522,typical
176.83589,0.15492012,typical
176.8459,0.19478421,typical
176.8559,0.34014204,typical
176.86589,0.3723226,typical
176.8759,0.46431023,typical
176.8859,0.51113653,typical
176.8959,0.58767647,typical
176.9059,0.6085085,typical
176.9159,0.6670484,typical
176.9259,0.7227931,typical
176.9359,0.7868656,typical
176.9459,0.7877113,typical
176.9559,0.8351445,typical
176.9659,0.9040544,typical
176.9759,0.91194344,typical
176.9859,0.90167403,typical
176.9959,0.9394379,typical
177.0059,0.9696947,typical
177.0159,0.9654858,typical
177.02591,0.9881228,typical
177.0359,0.95552593,typical
177.0459,1.0094782,typical
177.05591,1.0000535,typical
177.0659,0.9955776,typical
177.0759,0.958981,typical
177.0859,0.9389321,typical
177.0959,0.9349987,typical
177.10591,0.8962541,typical
177.1159,0.9388386,typical
177.1259,0.8963483,typical
177.13591,0.82775104,typical
177.1459,0.76879495,typical
177.15591,0.73507994,typical
177.16591,0.6869631,typical
177.1759,0.64458823,typical
177.18591,0.576476,typical
177.1959,0.54325044,typical
177.2059,0.52482206,typical
177.21591,0.456124,typical
177.2259,0.3655942,typical
177.23592,0.3132483,typical
177.24591,0.23315917,typical
177.2559,0.15086351,typical
177.26591,0.1101092,typical
177.27591,0.02786422,typical
177.2859,-0.059014253,typical
177.29591,-0.11331886,typical
177.30591,-0.107505664,typical
177.31592,-0.1726275,typical
177.32591,-0.25181478,typical
177.3359,-0.32791224,typical
177.34592,-0.4157194,typical
177.35591,-0.4410159,typical
177.36592,-0.5119929,typical
177.37592,-0.6201703,typical
177.38591,-0.66346174,typical
177.39592,-0.7043588,typical
177.40591,-0.70179176,typical
177.41591,-0.7512231,typical
177.42592,-0.7740509,typical
177.43591,-0.87629926,typical
177.44592,-0.89208317,typical
177.45592,-0.88824445,typical
177.46591,-0.95807016,typical
177.47592,-1.0005207,typical
177.48592,-1.0013055,typical
177.49593,-1.0353096,typical
177.50592,-0.97982025,typical
177.51591,-1.0342172,typical
177.52592,-0.9797687,typical
177.53592,-0.98907965,typical
177.54591,-0.9753202,typical
177.55592,-0.9542307,typical
177.56592,-0.9550686,typical
177.57593,-0.96984,typical
177.58592,-0.8724521,typical
177.59592,-0.8435013,typical
177.60593,-0.84046215,typical
177.61592,-0.86138046,typical
177.62592,-0.7962789,typical
177.63593,-0.74531066,typical
177.64592,-0.68374056,typical
177.65593,-0.6354479,typical
177.66592,-0.5474616,typical
177.67592,-0.48631915,typical
177.68593,-0.4242078,typical
177.69592,-0.35926998,typical
177.70593,-0.39272666,typical
177.71593,-0.33568627,typical
177.72592,-0.24095096,typical
177.73593,-0.18191084,typical
177.74593,-0.069313586,typical
177.75592,-0.028740559,typical
177.76593,0.06066349,typical
177.77592,,typical
177.78593,,typical
177.79593,,typical
177.80592,,typical
177.81593,,typical
177.82593,,typical
177.83592,,typical
177.84593,,typical
177.85593,,typical
177.86594,,typical
177.87593,,typical
177.88593,,typical
177.89594,,typical
177.90593,,typical
177.91594,,typical
177.92593,,typical
177.93593,,typical
177.94594,,typical
177.95593,,typical
177.96593,,typical
177.97594,,typical
177.98593,,typical
177.99594,,typical
178.00594,,typical
178.01593,,typical
178.02594,,typical
178.03593,,typical
178.04594,,typical
178.05594,,typical
178.06593,,typical
178.07594,,typical
178.08594,,typical
178.09593,,typical
178.10594,,typical
178.11594,,typical
178.12595,,typical
178.13594,,typical
178.14594,,typical
178.15594,,typical
178.16594,,typical
178.17593,,typical
178.18594,,typical
178.19594,,typical
178.20595,,typical
178.21594,,typical
178.22594,,typical
178.23595,,typical
178.24594,,typical
178.25595,,typical
178.26595,,typical
178.27594,,typical
178.28595,,typical
178.29594,,typical
178.30594,,typical
178.31595,,typical
178.32594,,typical
178.33595,,typical
178.34595,,typical
178.35594,,typical
178.36595,,typical
178.37595,,typical
178.38594,,typical
178.39595,,typical
178.40594,,typical
178.41595,,typical
178.42595,,typical
178.43594,,typical
178.44595,,typical
178.45595,,typical
178.46596,,typical
178.47595,,typical
178.48595,,typical
178.49596,,typical
178.50595,,typical
178.51595,,typical
178.52596,,typical
178.53595,,typical
178.54596,,typical
178.55595,,typical
178.56595,,typical
178.57596,,typical
178.58595,,typical
178.59596,,typical
178.60596,,typical
178.61595,,typical
178.62596,,typical
178.63596,,typical
178.64595,,typical
178.65596,,typical
178.66595,,typical
178.67596,,typical
178.68596,,typical
178.69595,,typical
178.70596,,typical
178.71596,,typical
178.72595,,typical
178.73596,,typical
178.74596,,typical
178.75597,,typical
178.76596,,typical
178.77596,,typical
178.78596,,typical
178.79596,,typical
178.80597,,typical
178.81596,,typical
178.82596,,typical
178.83597,,typical
178.84596,,typical
178.85596,,typical
178.86597,,typical
178.87596,,typical
178.88597,,typical
178.89597,,typical
178.90596,,typical
178.91597,,typical
178.92596,,typical
178.93596,,typical
178.94597,,typical
178.95596,,typical
178.96597,,typical
178.97597,,typical
178.98596,,typical
178.99597,,typical
179.00597,,typical
179.01598,,typical
179.02597,,typical
179.03596,,typical
179.04597,,typical
179.05597,,typical
179.06596,,typical
179.07597,,typical
179.08597,,typical
179.09598,,typical
179.10597,,typical
179.11597,,typical
179.12598,,typical
179.13597,,typical
179.14598,,typical
179.15598,,typical
179.16597,,typical
179.17598,,typical
179.18597,,typical
179.19597,,typical
179.20598,,typical
179.21597,,typical
179.22598,,typical
179.23598,,typical
179.24597,,typical
179.25598,,typical
179.26598,,typical
179.27597,,typical
179.28598,,typical
179.29597,,typical
179.30598,,typical
179.31598,,typical
179.32597,,typical
179.33598,,typical
179.34598,,typical
179.35599,,typical
179.36598,,typical
179.37598,,typical
179.38599,,typical
179.39598,,typical
179.40598,,typical
179.41599,,typical
179.42598,,typical
179.43599,,typical
179.44598,,typical
179.45598,,typical
179.46599,,typical
179.47598,,typical
179.48598,,typical
179.49599,,typical
179.50598,,typical
179.51599,,typical
179.52599,,typical
179.53598,,typical
179.54599,,typical
179.55598,,typical
179.566,,typical
179.57599,,typical
179.58598,,typical
179.596,,typical
179.60599,-0.4053692,typical
179.61598,-0.29241616,typical
179.62599,-0.28352213,typical
179.63599,-0.17936201,typical
179.646,-0.14286235,typical
179.65599,-0.018702414,typical
179.66599,0.007482428,typical
179.676,0.11203335,typical
179.68599,0.19204324,typical
179.696,0.24787302,typical
179.706,0.21575612,typical
179.71599,0.32078123,typical
179.726,0.37780583,typical
179.736,0.46359354,typical
179.74599,0.5074101,typical
179.756,0.571655,typical
179.76599,0.63765305,typical
179.776,0.7326199,typical
179.786,0.7063466,typical
179.79599,0.80964017,typical
179.806,0.8076109,typical
179.816,0.8038903,typical
179.82599,0.88748986,typical
179.836,0.8993628,typical
179.846,0.9605356,typical
179.856,0.98597383,typical
179.866,0.98621356,typical
179.87599,1.0174478,typical
179.886,1.0126792,typical
179.896,1.017454,typical
179.906,0.9997922,typical
179.916,1.0375682,typical
179.926,1.001473,typical
179.936,0.97807145,typical
179.946,0.9763654,typical
179.956,0.9633567,typical
179.966,0.9239073,typical
179.976,0.87302464,typical
179.98601,0.8346114,typical
179.996,0.77234983,typical
180.006,0.80861956,typical
180.016,0.7737514,typical
180.026,0.67629594,typical
180.036,0.6625118,typical
180.046,0.5853033,typical
180.056,0.48855078,typical
180.06601,0.46020022,typical
180.076,0.4094666,typical
180.086,0.3424547,typical
180.09601,0.28720888,typical
180.106,0.20840855,typical
180.11601,0.22054538,typical
180.126,0.08550625,typical
180.136,0.0051211193,typical
180.14601,-0.037485592,typical
180.156,-0.11204525,typical
180.166,-0.17419446,typical
180.17601,-0.2659411,typical
180.186,-0.32865062,typical
180.19601,-0.3998466,typical
180.20601,-0.4008728,typical
180.216,-0.4707105,typical
180.22601,-0.522842,typical
180.23601,-0.5879361,typical
180.24602,-0.66575146,typical
180.25601,-0.71395886,typical
180.266,-0.76071906,typical
180.27602,-0.7645078,typical
180.28601,-0.81405723,typical
180.296,-0.8756315,typical
180.30602,-0.90005285,typical
180.31601,-0.90999323,typical
180.32602,-0.9444591,typical
180.33601,-0.9335701,typical
180.34601,-0.94042176,typical
180.35602,-1.000432,typical
180.36601,-0.98199755,typical
180.376,-0.9966437,typical
180.38602,-0.996745,typical
180.39601,-0.97631186,typical
180.40602,-0.9686814,typical
180.41602,-0.96021724,typical
180.42601,-0.94411206,typical
180.43602,-0.9374606,typical
180.44601,-0.8910133,typical
180.45602,-0.8692715,typical
180.46602,-0.8164811,typical
180.47601,-0.7738699,typical
180.48602,-0.76575625,typical
180.49602,-0.69119453,typical
180.50601,-0.6763286,typical
180.51602,-0.6436633,typical
180.52602,-0.5681731,typical
180.53603,-0.5150494,typical
180.54602,-0.4604786,typical
180.55602,-0.38171852,typical
180.56602,-0.3049219,typical
180.57602,-0.23431326,typical
180.58601,-0.17733936,typical
180.59602,-0.11152719,typical
180.60602,-0.07619845,typical
180.61603,-0.04239206,typical
180.62602,0.062608145,typical
180.63602,0.13398632,typical
180.64603,0.21344607,typical
180.65602,0.28291225,typical
180.66603,0.32204467,typical
180.67603,0.4322165,typical
180.68602,0.47180253,typical
180.69603,0.49649405,typical
180.70602,0.5206407,typical
180.71602,0.5773246,typical
180.72603,0.6724195,typical
180.73602,0.6853674,typical
180.74603,0.73255485,typical
180.75603,0.794418,typical
180.76602,0.8484438,typical
180.77603,0.8646069,typical
180.78603,0.9183711,typical
180.79604,0.94310546,typical
180.80603,0.92865014,typical
180.81602,0.96580505,typical
180.82603,1.0132987,typical
180.83603,1.0056002,typical
180.84602,1.0318131,typical
180.85603,0.9766222,typical
180.86603,1.0295861,typical
180.87604,0.990839,typical
180.88603,0.98767173,typical
180.89603,0.96465087,typical
180.90604,1.0121915,typical
180.91603,0.9238384,typical
180.92603,0.8845848,typical
180.93604,0.84710944,typical
180.94603,0.8445281,typical
180.95604,0.76968724,typical
180.96603,0.744004,typical
180.97603,0.6395431,typical
180.98604,0.63114566,typical
180.99603,0.5547532,typical
181.00604,0.5461347,typical
181.01604,0.5001885,typical
181.02603,0.4342582,typical
181.03604,0.36719838,typical
181.04604,0.3011901,typical
181.05603,0.19434321,typical
181.06604,0.1578525,typical
181.07603,0.06769458,typical
181.08604,-0.01534172,typical
181.09604,-0.06685925,typical
181.10603,-0.0728898,typical
181.11604,-0.14687844,typical
181.12604,-0.23458575,typical
181.13603,-0.24628514,typical
181.14604,-0.30552343,typical
181.15604,-0.39903527,typical
181.16605,-0.4918369,typical
181.17604,-0.54520655,typical
181.18604,-0.578044,typical
181.19604,-0.6246287,typical
181.20604,-0.66354835,typical
181.21605,-0.67097634,typical
181.22604,-0.7820064,typical
181.23604,-0.80230075,typical
181.24605,-0.8482547,typical
181.25604,-0.87838745,typical
181.26604,-0.9130107,typical
181.27605,-0.932229,typical
181.28604,-0.9815317,typical
181.29605,-1.0170351,typical
181.30605,-0.9716616,typical
181.31604,-1.0022659,typical
181.32605,-0.9737728,typical
181.33604,-0.9880349,typical
181.34605,-1.0091603,typical
181.35605,-0.96850723,typical
181.36604,-0.96410763,typical
181.37605,-0.9710527,typical
181.38605,-0.92933553,typical
181.39604,-0.9123271,typical
181.40605,-0.8603257,typical
181.41605,-0.8567675,typical
181.42606,-0.8226355,typical
181.43605,-0.8033105,typical
181.44604,-0.7217249,typical
181.45605,-0.6808136,typical
181.46605,-0.6102725,typical
181.47604,-0.57020193,typical
181.48605,-0.5183026,typical
181.49605,-0.42633915,typical
181.50606,-0.43295786,typical
181.51605,-0.36463267,typical
181.52605,-0.2930026,typical
181.53606,-0.22584249,typical
181.54605,-0.16262366,typical
181.55606,-0.07575055,typical
181.56606,0.015955968,typical
181.57605,0.09856084,typical
181.58606,0.1540779,typical
181.59605,0.2140282,typical
181.60605,0.22981784,typical
181.61606,0.27421275,typical
181.62605,0.3740641,typical
181.63606,0.45390671,typical
181.64606,0.47840536,typical
181.65605,0.53182906,typical
181.66606,0.587977,typical
181.67606,0.64507455,typical
181.68605,0.7596432,typical
181.69606,0.7966296,typical
181.70605,0.75691354,typical
181.71606,0.81336963,typical
181.72606,0.8799747,typical
181.73605,0.8916972,typical
181.74606,0.94079447,typical
181.75606,0.97323614,typical
181.76607,0.989571,typical
181.77606,0.98096186,typical
181.78606,1.021694,typical
181.79607,1.031912,typical
181.80606,0.95807356,typical
181.81606,1.0080963,typical
181.82607,0.9848753,typical
181.83606,0.99429494,typical
181.84607,1.0045441,typical
181.85606,0.9284428,typical
181.86606,0.938964,typical
181.87607,0.8885319,typical
181.88606,0.8655595,typical
181.89607,0.7857392,typical
181.90607,0.84291536,typical
181.91606,0.7687371,typical
181.92607,0.71777606,typical
181.93607,0.6550423,typical
181.94606,0.612021,typical
181.95607,0.5516374,typical
181.96606,0.5006535,typical
181.97607,0.42234576,typical
181.98607,0.3334755,typical
181.99606,0.29226315,typical
182.00607,0.27093312,typical
182.01607,0.20900843,typical
182.02606,0.14958477,typical
182.03607,0.08262206,typical
182.04607,-0.018017868,typical
182.05608,-0.043876477,typical
182.06607,-0.16384403,typical
182.07607,-0.25001007,typical
182.08607,-0.29212096,typical
182.09607,-0.36721072,typical
182.10608,-0.3905456,typical
182.11607,-0.4203546,typical
182.12607,-0.51003444,typical
182.13608,-0.5525185,typical
182.14607,-0.6370058,typical
182.15607,-0.67349017,typical
182.16608,-0.7209994,typical
182.17607,-0.7944413,typical
182.18608,-0.80644333,typical
182.19608,-0.8460434,typical
182.20607,-0.8651656,typical
182.21608,-0.88102466,typical
182.22607,-0.95274466,typical
182.23608,-0.946597,typical
182.24608,-0.9637508,typical
182.25607,-0.99765277,typical
182.26608,-1.0022303,typical
182.27608,-0.9891819,typical
182.28607,-0.9747999,typical
182.29608,-0.9851423,typical
182.30608,-0.9788077,typical
182.31609,-0.99230635,typical
182.32608,-0.96908236,typical
182.33607,-0.95720935,typical
